kidney	liver	ovary	testis
ENSTRUG00000007985	6.790352	5.852178989	6.164568	2.416397
ENSTRUG00000007986	1.7994025	1.0609937415	1.411946	0.2414955
ENSTRUG00000007987	4.6077325	1.977463929	2.544001	0.2049132
ENSTRUG00000007988	0.6389152	0.0532244145	2.957762	0.3846445
ENSTRUG00000007989	4.4924465	0.5002331915	6.356882	2.16577
ENSTRUG00000007990	1.329124	0.6321642005	1.888242	0.6453374
ENSTRUG00000007991	0.23339243	0.0359583385	0	1.427483
ENSTRUG00000007992	6.182023	4.8436671485	1.634528	1.346026
ENSTRUG00000007993	1.429268	0.4498614415	2.043532	0.1294206
ENSTRUG00000007995	4.67186	0.6395025505	4.476991	1.793305
ENSTRUG00000007996	6.167379	6.19536135	6.339033	1.339682
ENSTRUG00000007997	3.028649	1.4124556945	2.31884	0.1164494
ENSTRUG00000007998	0.32531085	0.4669476725	0.3381968	0.06119572
ENSTRUG00000007999	3.32123	2.3037988865	2.520153	0.2120158
ENSTRUG00000008000	3.312769	2.1575795445	2.992738	0.2940072
ENSTRUG00000008001	0.6946625	0	0	0
ENSTRUG00000008002	0.45132915	0.098654428	2.572538	0.212207
ENSTRUG00000008003	3.786503	2.308916239	3.412742	1.333483
ENSTRUG00000008004	0.4489293	0.0764557805	0.2919771	0.04965446
ENSTRUG00000008005	1.7779265	1.5033317205	3.593829	0.5333429
ENSTRUG00000008006	0.061752195	8.023859292	0.1530686	0.1233576
ENSTRUG00000008007	7.83401	6.6175710795	8.759921	7.15417
ENSTRUG00000008008	2.2969705	1.3479666245	1.304417	1.818043
ENSTRUG00000008009	3.198094	1.3428340505	2.909009	0.3031402
ENSTRUG00000008010	3.4833825	2.004323909	4.183097	0.3438501
ENSTRUG00000008011	0.87589115	0.122785247	5.815417	2.314835
ENSTRUG00000008012	1.0480855	0.0527737395	0.3540278	0
ENSTRUG00000008013	6.504282	5.1278229785	6.734493	2.374586
ENSTRUG00000008014	0.58722865	0.4949551055	1.084187	0.07038012
ENSTRUG00000008015	4.0469305	2.7371583455	3.019569	2.448898
ENSTRUG00000008016	2.6230505	0.235844408	4.000856	0.9687396
ENSTRUG00000008017	5.7003435	4.414038017	5.847689	2.5835
ENSTRUG00000008018	3.382899	3.5491243065	5.927418	1.428539
ENSTRUG00000008020	2.844893	3.2444339725	3.912587	0.6222769
ENSTRUG00000008021	0.59759965	0.4093864315	3.393519	0.4591651
ENSTRUG00000008022	4.771626	1.3641767045	4.295664	2.756344
ENSTRUG00000008023	5.130952	0.841392257	0	0.3053997
ENSTRUG00000008024	4.931245	3.07848711	3.226891	1.466669
ENSTRUG00000008025	1.0958771	1.273053786	3.568616	0.8754018
ENSTRUG00000008026	4.637563	2.6360221565	5.137696	3.460035
ENSTRUG00000008027	4.6385585	4.5983110575	6.488974	2.462974
ENSTRUG00000008028	3.198576	1.72567369	2.788646	0.7114165
ENSTRUG00000008029	3.8309655	3.7316032995	3.902508	0.7572076
ENSTRUG00000008030	0	0	0	1.966947
ENSTRUG00000008031	4.364892	1.938293234	3.658006	0.5615295
ENSTRUG00000008032	4.3439195	1.986389895	4.421487	1.545526
ENSTRUG00000008033	1.814903	0.3406456565	0.3144935	0.07306394
ENSTRUG00000008034	3.994744	2.8472957855	4.551104	0.4726448
ENSTRUG00000008035	2.334001	2.648873975	5.195496	0.9512865
ENSTRUG00000008036	0	0	0	0.06558348
ENSTRUG00000008037	0	0.7393131945	0	0.7976472
ENSTRUG00000008038	0.061339555	0	0.09683882	0.1339737
ENSTRUG00000008039	5.6662305	1.143835978	0.02611043	0.1261458
ENSTRUG00000008040	3.284613	1.8428466505	2.376151	0.1750864
ENSTRUG00000008041	4.3022265	1.567194795	4.500292	1.209416
ENSTRUG00000008042	0	0.1162322415	0.2254526	0.7615806
ENSTRUG00000008043	4.2265985	2.413791862	3.662631	1.627247
ENSTRUG00000008044	4.3563595	2.020898011	3.83948	0.6132318
ENSTRUG00000008045	1.8768175	10.26228472	1.656016	0.5316255
ENSTRUG00000008046	3.7033025	1.409624197	2.902451	2.0711
ENSTRUG00000008047	1.4284765	0.132250801	1.852422	0.130319
ENSTRUG00000008048	3.7001555	0.8830228615	1.669288	0.1837926
ENSTRUG00000008049	0.80163115	0.556776251	1.056054	0.07440665
ENSTRUG00000008050	0.103448525	0.031191216	1.348733	0.1927841
ENSTRUG00000008051	3.4411635	0.3053362075	0.285654	0.1229404
ENSTRUG00000008052	3.0098835	1.96765899	2.619844	0.2439117
ENSTRUG00000008053	0.5601936	3.047380693	0.8890156	0.1848795
ENSTRUG00000008054	4.1336395	2.7675612465	3.802247	0.5692354
ENSTRUG00000008055	0.02060761	0	0	0.02221546
ENSTRUG00000008056	2.621494	1.147298917	2.33239	0.2724726
ENSTRUG00000008057	3.2336235	2.5962254695	6.944678	3.55125
ENSTRUG00000008058	0.24740175	0.207435706	0.1967405	1.401192
ENSTRUG00000008059	0.23653235	0	0.2776277	0
ENSTRUG00000008060	0	0	0	0.1099858
ENSTRUG00000008061	0.014480585	2.197222857	0.09042259	0.07865628
ENSTRUG00000008062	4.562775	1.4155146965	3.421614	0.09437553
ENSTRUG00000008063	2.109686	2.5304791855	1.727624	0.2066432
ENSTRUG00000008064	7.5426735	4.821072845	7.539492	4.129225
ENSTRUG00000008065	5.585579	1.534917739	5.135005	3.175325
ENSTRUG00000008066	4.4068135	2.4523399775	3.142435	1.172549
ENSTRUG00000008067	0.6352411	0.4125857435	1.370576	0.04875592
ENSTRUG00000008068	0.03208436	0.0119127515	0.02826262	0.06914574
ENSTRUG00000008070	4.826896	3.107808305	5.478383	1.787428
ENSTRUG00000008071	0	0	0	0.03769441
ENSTRUG00000008072	3.0200255	1.438855224	3.915559	0.8101469
ENSTRUG00000008073	4.3160075	1.3706308625	3.194549	1.132597
ENSTRUG00000008074	0.49019115	0.21357919	2.957219	0.5421164
ENSTRUG00000008075	0.5398499	3.61319531	2.74107	0.8661729
ENSTRUG00000008076	2.7946375	1.6250949765	3.721788	0.7529678
ENSTRUG00000008077	7.1542725	1.8919725615	0.4545307	5.331735
ENSTRUG00000008078	2.6792405	0.943864857	4.42337	0.4442843
ENSTRUG00000008079	0.13639025	0	0	0.03046222
ENSTRUG00000008080	0.01171112	0.0043004185	0	0.08187924
ENSTRUG00000008081	3.7133365	1.840555073	4.130091	1.649763
ENSTRUG00000008082	2.8057305	1.824241186	2.606265	0.7723257
ENSTRUG00000008083	0	8.8101169935	2.758327	0.1156978
ENSTRUG00000008084	0.042812995	0.385747469	0.7200926	0.05468639
ENSTRUG00000008085	3.3383285	2.537237425	3.030479	0.8182845
ENSTRUG00000008086	2.6266965	2.0662767835	2.048742	0.2494053
ENSTRUG00000008087	1.8179585	1.622943434	1.983792	0.1084426
ENSTRUG00000008088	3.0129755	0.974554385	5.391871	0.0836849
ENSTRUG00000008089	4.646289	3.2098536015	3.442258	2.103128
ENSTRUG00000008090	0.6611149	0.0126083895	0.1317667	0.08023946
ENSTRUG00000008091	1.26659	0.190234148	1.509444	6.08719
ENSTRUG00000008092	3.054723	2.3734974415	4.238015	3.311948
ENSTRUG00000008093	0.01284874	0.0141465875	0	0.7199074
ENSTRUG00000008094	3.5885155	0.9227492085	2.34666	0.3099619
ENSTRUG00000008095	0.5720717	0.2278637745	1.555195	0.759357
ENSTRUG00000008096	0.04874375	0	0.2609049	1.774256
ENSTRUG00000008097	1.941592	0.9136840365	3.759532	0.833641
ENSTRUG00000008098	5.0888175	2.4945537765	5.030123	2.358626
ENSTRUG00000008099	2.1106215	0.1260037255	1.96958	0.1123502
ENSTRUG00000008100	0	0.0496482785	0.2035595	0.05147638
ENSTRUG00000008101	5.2024815	4.091077256	4.270023	8.039344
ENSTRUG00000008102	3.185802	0.919482298	1.501089	0.07027583
ENSTRUG00000008103	9.4439495	10.6856031085	8.09942	2.285216
ENSTRUG00000008104	2.6746725	2.5374937555	5.0647	0.9286684
ENSTRUG00000008105	3.3694475	1.969655103	2.853996	0.04496842
ENSTRUG00000008107	0.1828181	0	0.1661289	0.2221282
ENSTRUG00000008108	3.6240725	2.269568789	2.825833	0.422504
ENSTRUG00000008109	11.459115	10.1419551725	11.64058	10.10263
ENSTRUG00000008110	0.03151078	0	0.4307648	2.741186
ENSTRUG00000008111	7.7989205	3.911791522	3.251392	0.3583771
ENSTRUG00000008112	2.6875585	4.7833699505	0.07225675	0.08945205
ENSTRUG00000008113	4.268691	3.145720464	4.789834	0.9242763
ENSTRUG00000008114	3.4612505	1.7184343645	2.47182	0.5820299
ENSTRUG00000008115	2.7084595	1.0933675085	4.094818	0.8286867
ENSTRUG00000008116	5.41546	4.1108140515	5.122167	0.9017609
ENSTRUG00000008117	0.14056275	0.0850086655	0.1020722	0.2754934
ENSTRUG00000008118	0	0.118279372	1.44633	3.236831
ENSTRUG00000008119	0.8420668	0.542508116	0.8327434	1.027487
ENSTRUG00000008120	3.1071635	1.5170298725	4.251499	0.7287625
ENSTRUG00000008121	3.5870745	2.376206982	2.350429	3.751236
ENSTRUG00000008122	2.950585	2.02383238	5.674495	0.9807024
ENSTRUG00000008123	0.61201165	0.2144554375	1.040303	0.4836543
ENSTRUG00000008124	5.1745735	3.0131768045	5.666356	3.265269
ENSTRUG00000008125	3.527862	3.2493674035	2.89256	0.6429289
ENSTRUG00000008126	0.71620945	0.299481752	1.949506	0.1472442
ENSTRUG00000008128	3.070953	0.7573998705	4.685957	0.5040071
ENSTRUG00000008129	1.02606845	1.8978932245	4.111533	0.5119699
ENSTRUG00000008130	0.244616085	1.4466870735	2.638067	0.1576957
ENSTRUG00000008131	0.13185315	1.230845091	0	0.07448817
ENSTRUG00000008132	4.360343	1.048465548	3.762028	0.6282697
ENSTRUG00000008133	0	0.148078912	1.486359	0.06329032
ENSTRUG00000008134	0.2324329	0.204057447	0.1631535	0.07827057
ENSTRUG00000008135	5.901739	4.160985263	5.732557	4.091234
ENSTRUG00000008136	5.2521915	2.445925008	4.201667	0.4953421
ENSTRUG00000008137	6.118759	5.5004622775	5.676781	3.849289
ENSTRUG00000008138	5.95488	1.8081957055	2.078726	0.2944955
ENSTRUG00000008139	1.9868725	0.2847766545	0.650203	0.09343443
ENSTRUG00000008141	0.59186705	1.01236421	0.5587408	0.1031314
ENSTRUG00000008142	4.7955265	1.6074943605	2.811208	0.256815
ENSTRUG00000008143	0.4798388	0.6853689655	2.368733	0.4782257
ENSTRUG00000008144	2.501857	0.387023245	1.936693	0.5991016
ENSTRUG00000008145	6.063136	5.004229493	6.288084	4.584042
ENSTRUG00000008146	4.4978765	2.4302121205	5.228103	2.484035
ENSTRUG00000008147	4.0746415	2.3140291755	4.230879	0.703894
ENSTRUG00000008148	4.205314	4.2240822825	5.680312	2.328643
ENSTRUG00000008149	0.133057675	0.099779954	0.0685503	0.03876472
ENSTRUG00000008150	1.745206	1.7147320655	3.28827	0.3285309
ENSTRUG00000008151	1.579285	0.3918333175	2.246851	0.01519167
ENSTRUG00000008152	3.6281665	1.9751862945	1.980625	0.4824993
ENSTRUG00000008153	0.02734368	0	0.04672671	0.05609237
ENSTRUG00000008154	1.7726115	0.7615094225	1.620471	0.07268235
ENSTRUG00000008155	4.9240605	7.541829825	4.315494	2.108831
ENSTRUG00000008156	0.558873	0.029664278	0	0.04517426
ENSTRUG00000008157	5.322363	2.630423385	3.41639	0.2154696
ENSTRUG00000008158	4.786529	3.4717998605	4.319653	0.6347202
ENSTRUG00000008159	1.5859875	0.509726301	1.578306	0.345586
ENSTRUG00000008160	3.691505	1.624392555	4.992551	2.48086
ENSTRUG00000008161	1.1529625	0.777746072	1.71626	0.04214043
ENSTRUG00000008162	1.5841385	0.4231257375	1.20538	0.1594057
ENSTRUG00000008163	4.710203	3.3215049425	1.576837	0.5453546
ENSTRUG00000008164	3.15562	1.5112951025	2.112413	0.2204637
ENSTRUG00000008165	2.427952	1.6307378355	2.513689	8.534447
ENSTRUG00000008166	2.0714045	7.935226749	4.87708	1.356551
ENSTRUG00000008167	0	0	4.054649	0.285375
ENSTRUG00000008168	0.04110188	1.0145894705	0	0.05936442
ENSTRUG00000008169	0.64381715	0.5764227335	0.1765513	0.1317558
ENSTRUG00000008170	0	0	0	2.450881
ENSTRUG00000008171	3.457112	2.4221474805	3.729515	0.8292236
ENSTRUG00000008172	0	4.1330702275	0	0.9566054
ENSTRUG00000008173	3.34361	1.3119025525	2.098124	0.2644482
ENSTRUG00000008174	2.5821955	0.289576072	1.555325	0.2438847
ENSTRUG00000008175	0.12334877	0.7908144635	1.693098	0.5264401
ENSTRUG00000008176	5.0784815	4.388327286	4.131589	0.8548965
ENSTRUG00000008177	2.192742	0.251340927	1.065793	0
ENSTRUG00000008178	1.22532425	0.0539350495	1.486937	0.2302338
ENSTRUG00000008179	9.006137	7.773081152	9.659339	7.518055
ENSTRUG00000008180	4.298399	1.8795001455	4.51653	0.9146298
ENSTRUG00000008181	3.5512385	2.0612007735	3.761285	0.8497247
ENSTRUG00000008182	3.3572015	2.06918412	3.412012	0.6481716
ENSTRUG00000008183	6.521977	3.339611704	8.021552	3.813361
ENSTRUG00000008184	0.06229375	0.034656888	0.08076107	0.1629679
ENSTRUG00000008185	8.1891965	6.5047142375	7.025712	4.064594
ENSTRUG00000008186	0	0	0	0.09602687
ENSTRUG00000008187	0.02044173	2.060716177	0.1238412	0.1036284
ENSTRUG00000008188	0.02362966	0	0.7933482	0.2911576
ENSTRUG00000008189	2.146924	2.961810034	0.04860198	0.02419271
ENSTRUG00000008190	0.2711775	0.052155312	0.6037182	0.08352982
ENSTRUG00000008191	5.204952	6.2372349595	0.1237299	0.3187369
ENSTRUG00000008192	3.3125095	0.4785011065	0.7455618	0.3102583
ENSTRUG00000008193	2.018066	1.087840306	2.204451	0.3089421
ENSTRUG00000008194	0.676466	0.0478757445	2.786249	0.06876683
ENSTRUG00000008195	4.103955	1.55247836	4.096827	0.8031832
ENSTRUG00000008196	0.5740161	0.0405394605	0.1211986	0.3121744
ENSTRUG00000008197	2.782397	3.157669815	3.077677	0.513805
ENSTRUG00000008198	0	1.599164673	0	0
ENSTRUG00000008199	4.013214	2.2579053965	5.106164	0.8924928
ENSTRUG00000008200	3.089747	2.2351572995	2.847999	0.8851659
ENSTRUG00000008201	4.0238645	1.390869959	2.670678	4.277913
ENSTRUG00000008202	3.1039	1.988081635	2.637207	0.5658311
ENSTRUG00000008203	1.843015	0.5263329985	2.385564	1.607427
ENSTRUG00000008204	0	0	0.2499162	0.2258018
ENSTRUG00000008205	5.964179	3.8822432545	6.670505	5.038081
ENSTRUG00000008206	1.3719409	0.430708844	0.02349654	0.07398389
ENSTRUG00000008207	1.28013	0.695743456	0.9402517	0.6043418
ENSTRUG00000008208	3.231863	0.946422668	6.946368	2.525906
ENSTRUG00000008209	0.7433356	0.103669827	0	0.07188236
ENSTRUG00000008210	0.1712143	0	0.1185163	0.06743813
ENSTRUG00000008211	0.47758285	0.277577284	0.4768959	0.06875376
ENSTRUG00000008212	3.4253135	2.0419914085	2.947638	0.6217799
ENSTRUG00000008213	2.6842185	0.9452528695	2.843071	0.4487424
ENSTRUG00000008214	0.9886438	0.906555197	2.145762	0.02594134
ENSTRUG00000008215	4.0895715	2.592412665	4.393677	1.01078
ENSTRUG00000008216	5.145995	3.4226428435	4.731683	1.579601
ENSTRUG00000008217	2.8822605	0.6036517065	1.324957	0.3492815
ENSTRUG00000008218	4.5479705	2.2182903795	2.548504	0.3162338
ENSTRUG00000008219	0.3329708	0.3700293755	1.389869	0.6490441
ENSTRUG00000008220	2.047826	0.546667507	0.7642196	0.1455001
ENSTRUG00000008221	1.0092408	0.127769703	2.814928	0.3396266
ENSTRUG00000008222	0.170796075	0.030295675	0.1637598	0.4391385
ENSTRUG00000008223	2.741292	1.00336278	2.39801	0.7680065
ENSTRUG00000008224	6.167261	2.9219741155	5.400692	2.120203
ENSTRUG00000008225	1.5257765	0.812619663	1.674577	0.1782863
ENSTRUG00000008226	1.4023199	0	0.08042587	0.07265999
ENSTRUG00000008227	0.2021889	0.11571818	0.7855865	0.2868965
ENSTRUG00000008228	2.313796	0.3400096455	1.095951	4.893799
ENSTRUG00000008229	4.7801705	4.3334862575	4.018999	0.8101872
ENSTRUG00000008230	4.8193405	2.2425010125	6.006588	3.270294
ENSTRUG00000008231	6.176353	4.445673107	6.415468	2.654976
ENSTRUG00000008232	2.577745	1.9827123375	5.080059	2.157941
ENSTRUG00000008233	1.486847	0.8220076865	0.3070997	1.712442
ENSTRUG00000008234	2.997074	2.284536392	2.775032	0.1343057
ENSTRUG00000008235	2.0341095	2.7525657375	3.943368	0.231833
ENSTRUG00000008236	3.810815	1.4959744635	4.405346	1.1147
ENSTRUG00000008237	3.616527	3.9361120275	4.255795	0.852444
ENSTRUG00000008238	0.99539925	0.1402774405	1.033071	0.167029
ENSTRUG00000008239	0	0.0471605285	0.1816725	0.07338825
ENSTRUG00000008240	0.26303095	0	0.4675844	0.05697006
ENSTRUG00000008241	5.569664	4.2566979365	5.54331	2.497403
ENSTRUG00000008242	4.351019	2.725623403	3.428319	0.7182136
ENSTRUG00000008243	3.3211385	1.1627925115	2.227683	0.6036536
ENSTRUG00000008244	2.214236	1.258871112	3.129964	0.2951588
ENSTRUG00000008245	3.692744	1.6007464455	4.529758	0.5652101
ENSTRUG00000008246	2.4332445	1.6111104175	2.086526	0.2061018
ENSTRUG00000008247	8.3432275	4.7392592695	8.442346	3.691914
ENSTRUG00000008248	2.361347	2.016689308	3.691185	0.7279885
ENSTRUG00000008249	0.4153137	0.333538608	0.1952115	0.1510938
ENSTRUG00000008250	7.8542445	5.230963236	7.414939	3.416565
ENSTRUG00000008251	5.3695235	3.093262356	5.636134	3.011698
ENSTRUG00000008252	0.8478758	0.025791482	0.1834606	0.04302737
ENSTRUG00000008253	7.374506	4.880335938	6.742235	4.808086
ENSTRUG00000008254	4.875508	3.179257605	4.017958	0.1917142
ENSTRUG00000008255	8.4078175	4.419333738	5.432255	0.3847461
ENSTRUG00000008256	4.535626	1.8751172765	7.104295	3.348343
ENSTRUG00000008257	5.3229375	4.9117160525	5.975252	3.251356
ENSTRUG00000008258	3.737977	2.522107144	4.319303	1.208559
ENSTRUG00000008259	0	0.0993244	0	0.1936797
ENSTRUG00000008260	0.04655743	0.0323015565	0.3125711	0.02340568
ENSTRUG00000008261	5.285281	3.799756292	6.230618	3.199721
ENSTRUG00000008262	5.7820625	3.950353151	6.219687	3.894585
ENSTRUG00000008263	1.3238295	0.16983435	1.523863	0.2422061
ENSTRUG00000008264	3.457533	1.808427789	3.382689	0.762632
ENSTRUG00000008265	3.744652	1.333212395	1.526712	0.1533298
ENSTRUG00000008266	0.219409395	0.126824635	0.3197474	0.02416646
ENSTRUG00000008267	4.968757	2.9097848085	5.509955	3.297435
ENSTRUG00000008268	4.9893895	3.4943548525	5.73429	1.340659
ENSTRUG00000008269	7.1597715	6.340905913	7.069391	4.99885
ENSTRUG00000008270	0.4315279	0.1579448135	0.1115971	0
ENSTRUG00000008271	3.1499485	1.66931798	4.868795	1.336003
ENSTRUG00000008272	2.991325	1.661395231	4.10519	0.2277657
ENSTRUG00000008274	4.2822775	2.355336834	4.602819	11.9687
ENSTRUG00000008275	0.08602654	0.1666120485	0.1501437	0.8008159
ENSTRUG00000008276	1.575944	1.71566884	3.655965	0.5372854
ENSTRUG00000008277	3.382899	1.771546765	3.016656	1.245485
ENSTRUG00000008278	0.285315	1.32910433	0.1042054	0.02273752
ENSTRUG00000008279	0.18061125	0.0217277475	0.4792069	0.06190055
ENSTRUG00000008280	0.57865805	0.3175255905	0.870556	0.1132887
ENSTRUG00000008281	0.13392245	0	0.04673341	0.05507193
ENSTRUG00000008282	8.443161	4.850644725	7.951704	1.707498
ENSTRUG00000008283	2.9620705	0.5104981895	1.709088	0
ENSTRUG00000008284	6.299048	1.7471580665	6.800538	2.497349
ENSTRUG00000008285	2.080399	1.379793458	1.897879	8.184518
ENSTRUG00000008286	3.7880265	1.01959684	3.509062	0.6210555
ENSTRUG00000008287	0.2577144	0.067457028	0.234231	0.1125157
ENSTRUG00000008288	0	0	1.183932	0.5899638
ENSTRUG00000008289	8.184572	4.9023654095	7.444841	4.267663
ENSTRUG00000008290	4.2345755	0.747748654	2.529961	0.5638005
ENSTRUG00000008291	4.6814555	1.9724080755	1.471094	1.924096
ENSTRUG00000008292	6.26536	4.540049902	4.927067	2.006876
ENSTRUG00000008293	0.19433	1.0409277485	0.1771256	0.1451466
ENSTRUG00000008294	5.59334	3.2161992515	5.771178	2.745648
ENSTRUG00000008295	3.5100065	1.851811686	2.750484	0.5540919
ENSTRUG00000008296	2.8006415	1.1864854965	2.877562	0.449704
ENSTRUG00000008297	1.9060995	2.404374427	2.936808	0.4540558
ENSTRUG00000008298	0.182892335	0.1239767135	0.08331319	0
ENSTRUG00000008299	4.3228975	2.133208753	6.827794	3.153003
ENSTRUG00000008300	5.1228215	2.8730643315	6.396391	3.613418
ENSTRUG00000008301	2.586004	0.153725168	1.405937	1.446915
ENSTRUG00000008302	0.846578	0.704230087	5.347463	0.1463672
ENSTRUG00000008303	0.21626955	0.3316164595	0.427456	0.07067811
ENSTRUG00000008304	3.582905	0.50493933	0.9623351	0
ENSTRUG00000008305	1.3278445	0.46664959	1.581739	0.2538538
ENSTRUG00000008306	1.1941945	1.7975945465	1.334374	0.1578563
ENSTRUG00000008307	2.523726	1.110333149	2.119343	0.1023804
ENSTRUG00000008308	1.0782342	3.361277099	4.135601	0.2011596
ENSTRUG00000008309	1.436318	0.59769299	2.407844	1.191641
ENSTRUG00000008310	4.056942	2.597547657	5.448098	1.536312
ENSTRUG00000008311	4.553118	2.1884809665	2.794622	1.907983
ENSTRUG00000008312	4.631889	2.7304864705	3.972028	2.171349
ENSTRUG00000008313	0.2296849	0.4154786065	0.6296588	1.894729
ENSTRUG00000008314	1.901278	0.6877580395	2.881367	0.4317834
ENSTRUG00000008315	2.3574815	1.232033521	2.843453	0.23668
ENSTRUG00000008317	3.7123555	1.702922231	4.962106	1.555264
ENSTRUG00000008318	2.063524	1.371805769	2.390238	2.961336
ENSTRUG00000008319	2.9919915	2.80694369	3.364855	0.4898317
ENSTRUG00000008320	4.470082	2.41240504	5.747632	3.30906
ENSTRUG00000008321	0	0.0141324405	1.508241	0.1142649
ENSTRUG00000008322	0.02169822	0.1676427205	2.485179	0.05013778
ENSTRUG00000008323	5.0728385	2.2812134	3.572026	0.8156842
ENSTRUG00000008324	3.7009035	2.499627684	2.998295	0.04291576
ENSTRUG00000008325	2.0651995	0.754688058	2.963524	2.2758
ENSTRUG00000008326	2.2415635	6.8563414465	0.6662685	0
ENSTRUG00000008327	4.7039805	2.805828236	4.173436	0.5665617
ENSTRUG00000008328	3.6103225	2.3252154055	3.129461	0.5686431
ENSTRUG00000008329	1.338908	0.471360539	0.8348892	0.1354882
ENSTRUG00000008330	1.4291465	1.4524783605	1.673549	0.09061662
ENSTRUG00000008331	5.197832	3.4689396405	5.83021	5.575134
ENSTRUG00000008332	5.4059315	4.3336472445	4.418133	2.525232
ENSTRUG00000008333	1.816681	1.1655161915	1.585453	0.1523763
ENSTRUG00000008334	0.02897935	0.0149498165	0.0160344	0.05884088
ENSTRUG00000008335	0	0	0.04008949	0.1947414
ENSTRUG00000008336	4.093235	1.399948145	4.235752	0.6163172
ENSTRUG00000008337	1.4246315	0.68987127	1.371971	0.05549763
ENSTRUG00000008338	3.437913	2.8524570795	4.206077	0.939294
ENSTRUG00000008339	3.2467995	1.3327871155	3.362802	0.4215481
ENSTRUG00000008340	7.395697	4.994166345	8.446364	6.064523
ENSTRUG00000008341	2.927065	2.075352841	2.599761	0.4853269
ENSTRUG00000008342	0.085377675	0.017588125	0.0314055	0.03797829
ENSTRUG00000008343	0.76540755	4.097443531	0.4245696	0.5469611
ENSTRUG00000008344	3.2282155	0.461220645	1.551825	0.1031478
ENSTRUG00000008345	0.51678	0.79753899	2.079057	0.6951199
ENSTRUG00000008346	3.1965775	1.7322246555	2.462047	0.2386328
ENSTRUG00000008347	2.015767	1.303004537	1.610081	0.4149192
ENSTRUG00000008348	4.5582225	2.3759407485	3.990015	2.267904
ENSTRUG00000008349	0.5566933	5.879557597	2.827178	0.705026
ENSTRUG00000008350	0	0.01472927	0.6097039	0
ENSTRUG00000008351	0.11541015	0.0115773485	0.7668835	0.152286
ENSTRUG00000008352	1.1026765	7.949365109	0.3843878	0.02855006
ENSTRUG00000008353	5.5212685	3.6659127175	7.634579	3.85585
ENSTRUG00000008354	0	0	0.1602426	0.04946349
ENSTRUG00000008355	1.8029865	0.4102564855	0.06890602	0.103012
ENSTRUG00000008356	0.29315825	0.14488415	1.29792	0.1862073
ENSTRUG00000008357	3.298957	1.4742607735	4.418168	0.3341014
