liver	ovary	testis
ENSAMEG00000015819	NA	2.868695	2.089891
ENSAMEG00000015820	NA	0.02539811	0.01289222
ENSAMEG00000015821	NA	3.346872	2.629646
ENSAMEG00000015822	NA	0.6013514	0.7507308
ENSAMEG00000015823	NA	4.458913	5.199358
ENSAMEG00000015824	NA	5.510465	6.423565
ENSAMEG00000015825	NA	5.432515	4.192778
ENSAMEG00000015826	NA	2.451625	3.655959
ENSAMEG00000015827	NA	0.07366245	1.203746
ENSAMEG00000015828	NA	5.34808	3.483609
ENSAMEG00000015829	NA	3.265689	2.817034
ENSAMEG00000015830	NA	3.858319	6.713765
ENSAMEG00000015832	NA	0.2596401	1.418848
ENSAMEG00000015833	NA	0.6963954	1.478563
ENSAMEG00000015834	NA	4.03805	2.999571
ENSAMEG00000015835	NA	3.508999	3.058497
ENSAMEG00000015836	NA	2.123153	1.634905
ENSAMEG00000015837	NA	4.474189	2.231405
ENSAMEG00000015838	NA	4.252582	1.882385
ENSAMEG00000015840	NA	4.266209	2.821737
ENSAMEG00000015841	NA	5.059035	5.106453
ENSAMEG00000015842	NA	0.2672146	0.110597
ENSAMEG00000015843	NA	5.073949	3.553508
ENSAMEG00000015844	NA	3.309649	2.880574
ENSAMEG00000015845	NA	2.100773	1.419765
ENSAMEG00000015846	NA	7.563112	4.085892
ENSAMEG00000015847	NA	4.567059	3.686299
ENSAMEG00000015848	NA	4.817618	5.901555
ENSAMEG00000015849	NA	1.46112	3.994806
ENSAMEG00000015850	NA	6.249735	4.921051
ENSAMEG00000015851	NA	0.4315053	4.404869
ENSAMEG00000015852	NA	8.058495	7.454727
ENSAMEG00000015853	NA	0.1427755	0.1901268
ENSAMEG00000015854	NA	4.849038	2.204538
ENSAMEG00000015855	NA	6.282288	4.094565
ENSAMEG00000015856	NA	3.553864	2.262647
ENSAMEG00000015857	NA	4.248482	2.431922
ENSAMEG00000015858	NA	3.597826	3.612197
ENSAMEG00000015859	NA	0.5956259	0.1355733
ENSAMEG00000015860	NA	0.9069198	1.292187
ENSAMEG00000015861	NA	1.987834	0.5864102
ENSAMEG00000015862	NA	2.469568	2.247788
ENSAMEG00000015863	NA	6.488022	8.460218
ENSAMEG00000015864	NA	3.107331	1.398651
ENSAMEG00000015865	NA	4.284514	3.904041
ENSAMEG00000015866	NA	0.8304111	0.2086945
ENSAMEG00000015867	NA	1.019076	1.273164
ENSAMEG00000015868	NA	1.293147	0
ENSAMEG00000015869	NA	0.9978444	2.844795
ENSAMEG00000015870	NA	3.346775	3.113901
ENSAMEG00000015871	NA	0.8388477	0.2122369
ENSAMEG00000015872	NA	0.6603345	0.7005676
ENSAMEG00000015873	NA	4.173199	1.603483
ENSAMEG00000015874	NA	0	2.555784
ENSAMEG00000015875	NA	0	0.02298517
ENSAMEG00000015876	NA	2.08656	1.471656
ENSAMEG00000015878	NA	4.522935	3.718033
ENSAMEG00000015879	NA	1.16827	2.428368
ENSAMEG00000015880	NA	4.851219	3.566462
ENSAMEG00000015881	NA	2.563051	1.792556
ENSAMEG00000015882	NA	0.4656987	3.647556
ENSAMEG00000015883	NA	3.539668	2.560059
ENSAMEG00000015884	NA	3.358546	3.110749
ENSAMEG00000015885	NA	5.34939	3.004271
ENSAMEG00000015887	NA	0.9947006	1.176687
ENSAMEG00000015888	NA	4.268883	2.52316
ENSAMEG00000015889	NA	3.35699	3.09377
ENSAMEG00000015890	NA	3.338343	2.868086
ENSAMEG00000015891	NA	3.004336	2.884535
ENSAMEG00000015892	NA	0.3021424	2.261588
ENSAMEG00000015893	NA	4.676459	2.252658
ENSAMEG00000015894	NA	3.273353	3.487641
ENSAMEG00000015895	NA	0.06117204	0.9794774
ENSAMEG00000015896	NA	4.692556	3.136106
ENSAMEG00000015897	NA	4.420489	2.675141
ENSAMEG00000015898	NA	0.1163456	0
ENSAMEG00000015899	NA	1.251198	1.211561
ENSAMEG00000015900	NA	4.797734	2.415491
ENSAMEG00000015901	NA	1.283513	2.908348
ENSAMEG00000015902	NA	7.773983	8.335707
ENSAMEG00000015903	NA	1.193431	0.2696197
ENSAMEG00000015904	NA	0.1326345	0
ENSAMEG00000015905	NA	5.308108	5.289458
ENSAMEG00000015906	NA	5.605426	5.745461
ENSAMEG00000015907	NA	2.275818	1.788761
ENSAMEG00000015908	NA	3.482422	2.185074
ENSAMEG00000015909	NA	3.607141	3.577344
ENSAMEG00000015910	NA	3.640378	2.084632
ENSAMEG00000015911	NA	2.62847	0.7472997
ENSAMEG00000015912	NA	4.895671	2.593215
ENSAMEG00000015913	NA	4.819249	3.418216
ENSAMEG00000015914	NA	4.082379	4.327594
ENSAMEG00000015915	NA	2.447693	5.843798
ENSAMEG00000015916	NA	1.926683	1.455734
ENSAMEG00000015917	NA	1.734469	0.781588
ENSAMEG00000015918	NA	2.060338	1.599327
ENSAMEG00000015919	NA	4.1711	1.252305
ENSAMEG00000015920	NA	2.939074	1.256395
ENSAMEG00000015921	NA	0.3174777	0.2729763
ENSAMEG00000015922	NA	5.753741	3.268089
ENSAMEG00000015923	NA	3.355878	1.276663
ENSAMEG00000015924	NA	0.5118809	1.181427
ENSAMEG00000015925	NA	5.278334	2.799705
ENSAMEG00000015926	NA	4.126841	2.661633
ENSAMEG00000015927	NA	2.373968	1.759565
ENSAMEG00000015928	NA	0.7181823	0.07825253
ENSAMEG00000015929	NA	4.522715	3.459066
ENSAMEG00000015930	NA	0.4241567	0.169707
ENSAMEG00000015931	NA	3.582749	0.1954446
ENSAMEG00000015932	NA	0.36354	0.1523833
ENSAMEG00000015933	NA	7.160356	6.357913
ENSAMEG00000015934	NA	5.40249	1.12801
ENSAMEG00000015935	NA	2.874217	1.62805
ENSAMEG00000015936	NA	3.514058	1.571245
ENSAMEG00000015937	NA	4.108198	5.969892
ENSAMEG00000015938	NA	5.208166	1.611758
ENSAMEG00000015939	NA	4.723406	4.301749
ENSAMEG00000015940	NA	0	0.03841623
ENSAMEG00000015941	NA	3.473595	1.354247
ENSAMEG00000015943	NA	5.181512	3.101321
ENSAMEG00000015944	NA	5.066253	6.182436
ENSAMEG00000015945	NA	4.31797	3.049573
ENSAMEG00000015946	NA	4.819454	3.749277
ENSAMEG00000015947	NA	2.315865	3.768745
ENSAMEG00000015948	NA	3.1314	2.034139
ENSAMEG00000015949	NA	2.004785	1.433584
ENSAMEG00000015952	NA	1.153987	0.1351218
ENSAMEG00000015953	NA	7.699815	5.203526
ENSAMEG00000015954	NA	5.465668	5.518472
ENSAMEG00000015955	NA	5.275324	4.104682
ENSAMEG00000015956	NA	3.28973	0.503593
ENSAMEG00000015957	NA	2.703063	1.080166
ENSAMEG00000015958	NA	3.368472	4.246948
ENSAMEG00000015960	NA	0	0.04591666
ENSAMEG00000015961	NA	1.933316	2.58387
ENSAMEG00000015962	NA	0	6.772216
ENSAMEG00000015963	NA	5.265703	1.401658
ENSAMEG00000015964	NA	1.118034	0.9447985
ENSAMEG00000015965	NA	0	1.077722
ENSAMEG00000015966	NA	10.98337	8.515345
ENSAMEG00000015967	NA	4.699707	2.980952
ENSAMEG00000015968	NA	0.6672354	2.355896
ENSAMEG00000015969	NA	6.349472	5.223365
ENSAMEG00000015970	NA	1.850643	3.916725
ENSAMEG00000015971	NA	4.432225	2.791577
ENSAMEG00000015972	NA	1.20906	1.890299
ENSAMEG00000015973	NA	2.807483	1.537828
ENSAMEG00000015974	NA	2.479699	0.6094704
ENSAMEG00000015975	NA	1.004667	1.716482
ENSAMEG00000015976	NA	1.365929	1.126725
ENSAMEG00000015977	NA	11.65805	9.380623
ENSAMEG00000015978	NA	0.08230705	0.6999423
ENSAMEG00000015979	NA	1.831885	0.910028
ENSAMEG00000015980	NA	4.007949	2.632352
ENSAMEG00000015981	NA	2.921931	0.9461305
ENSAMEG00000015982	NA	3.792891	1.454034
ENSAMEG00000015983	NA	5.519069	4.588155
ENSAMEG00000015984	NA	3.393669	2.176744
ENSAMEG00000015985	NA	1.649105	0
ENSAMEG00000015986	NA	0.6487903	0.9114546
ENSAMEG00000015987	NA	2.423836	6.17435
ENSAMEG00000015988	NA	7.008742	4.792215
ENSAMEG00000015989	NA	5.307443	2.993171
ENSAMEG00000015990	NA	5.077628	5.687041
ENSAMEG00000015991	NA	5.044219	4.372284
ENSAMEG00000015992	NA	4.223708	4.007249
ENSAMEG00000015993	NA	4.799766	2.142335
ENSAMEG00000015994	NA	5.858565	4.394644
ENSAMEG00000015995	NA	3.17038	3.25859
ENSAMEG00000015996	NA	4.534429	3.784849
ENSAMEG00000015997	NA	0.4826686	0.8404101
ENSAMEG00000015998	NA	3.582002	1.799498
ENSAMEG00000015999	NA	2.861034	1.030675
ENSAMEG00000016000	NA	6.936469	9.730747
ENSAMEG00000016001	NA	3.817204	3.676448
ENSAMEG00000016002	NA	2.213403	2.12792
ENSAMEG00000016003	NA	1.299403	0.7923998
ENSAMEG00000016004	NA	5.155417	4.724252
ENSAMEG00000016005	NA	1.209204	1.657448
ENSAMEG00000016006	NA	3.81297	4.005786
ENSAMEG00000016007	NA	3.660655	1.790655
ENSAMEG00000016008	NA	0	0.9066559
ENSAMEG00000016009	NA	0.6527591	0.5078423
ENSAMEG00000016010	NA	3.60927	2.789564
ENSAMEG00000016011	NA	3.584818	2.82188
ENSAMEG00000016012	NA	2.905072	1.492161
ENSAMEG00000016013	NA	6.645356	2.901425
ENSAMEG00000016014	NA	3.49668	2.699274
ENSAMEG00000016015	NA	10.80365	8.804173
ENSAMEG00000016018	NA	2.918966	1.302688
ENSAMEG00000016019	NA	3.922569	5.636378
ENSAMEG00000016020	NA	3.994661	1.77107
ENSAMEG00000016021	NA	4.507896	3.099014
ENSAMEG00000016022	NA	3.545931	1.897105
ENSAMEG00000016023	NA	4.215399	3.542716
ENSAMEG00000016024	NA	3.858886	1.735353
ENSAMEG00000016025	NA	6.072597	4.542846
ENSAMEG00000016026	NA	0.9154375	3.369997
ENSAMEG00000016027	NA	0.1410155	0.9854079
ENSAMEG00000016028	NA	3.822098	3.513529
ENSAMEG00000016029	NA	0	0.2595955
ENSAMEG00000016030	NA	5.655506	9.325973
ENSAMEG00000016031	NA	3.023823	0.8568503
ENSAMEG00000016032	NA	3.671893	0.8811391
ENSAMEG00000016033	NA	2.59431	0.3769416
ENSAMEG00000016034	NA	2.037214	1.146043
ENSAMEG00000016035	NA	3.527279	3.854989
ENSAMEG00000016037	NA	4.528959	3.299985
ENSAMEG00000016038	NA	3.126418	2.715162
ENSAMEG00000016039	NA	2.532135	1.69488
ENSAMEG00000016040	NA	3.699196	1.610166
ENSAMEG00000016041	NA	0.3501125	0.2436045
ENSAMEG00000016042	NA	0.3704578	0
ENSAMEG00000016043	NA	0.8826751	0.7491951
ENSAMEG00000016044	NA	0.9428995	0
ENSAMEG00000016045	NA	0	4.250757
ENSAMEG00000016046	NA	3.908751	3.646028
ENSAMEG00000016047	NA	5.264844	3.103437
ENSAMEG00000016048	NA	9.531684	6.453524
ENSAMEG00000016049	NA	0.223703	0.3943418
ENSAMEG00000016050	NA	7.846744	6.09262
ENSAMEG00000016051	NA	2.438812	2.67643
ENSAMEG00000016052	NA	3.325294	0.2200451
ENSAMEG00000016053	NA	6.097527	5.63819
ENSAMEG00000016054	NA	0.7202452	0.9413452
ENSAMEG00000016055	NA	0	4.830468
ENSAMEG00000016056	NA	2.687827	1.432564
ENSAMEG00000016057	NA	6.71463	5.991343
ENSAMEG00000016058	NA	0	2.08826
ENSAMEG00000016059	NA	0.353749	3.473865
ENSAMEG00000016060	NA	8.764228	4.709528
ENSAMEG00000016061	NA	4.699302	5.984403
ENSAMEG00000016062	NA	0	3.072569
ENSAMEG00000016063	NA	6.466409	2.022925
ENSAMEG00000016064	NA	5.259318	3.008657
ENSAMEG00000016065	NA	4.446442	1.784985
ENSAMEG00000016066	NA	7.350559	6.868699
ENSAMEG00000016067	NA	0.08016044	1.320566
ENSAMEG00000016068	NA	5.053685	3.842758
ENSAMEG00000016069	NA	5.629231	1.680383
ENSAMEG00000016070	NA	4.40687	4.039288
ENSAMEG00000016071	NA	0	0.103751
ENSAMEG00000016072	NA	0.1164726	0.5323499
ENSAMEG00000016073	NA	2.370019	6.331992
ENSAMEG00000016074	NA	0.131859	0
ENSAMEG00000016075	NA	5.918119	5.910553
ENSAMEG00000016076	NA	0	0.09261705
ENSAMEG00000016077	NA	4.951937	4.108382
ENSAMEG00000016078	NA	4.89294	3.134147
ENSAMEG00000016079	NA	4.376596	4.849874
ENSAMEG00000016080	NA	2.260026	3.040051
ENSAMEG00000016081	NA	2.703482	1.985544
ENSAMEG00000016082	NA	3.108603	1.930058
ENSAMEG00000016083	NA	2.21647	0.2668045
ENSAMEG00000016084	NA	2.334823	3.323847
ENSAMEG00000016085	NA	0.6318698	0.03467578
ENSAMEG00000016086	NA	4.704435	3.70579
ENSAMEG00000016087	NA	4.766092	3.960799
ENSAMEG00000016088	NA	0.3086952	0
ENSAMEG00000016089	NA	1.082096	0.4134392
ENSAMEG00000016090	NA	5.106742	4.336826
ENSAMEG00000016091	NA	4.912779	2.425379
ENSAMEG00000016092	NA	3.544325	1.214417
ENSAMEG00000016093	NA	2.975254	1.507064
ENSAMEG00000016094	NA	6.729294	5.283896
ENSAMEG00000016095	NA	0.8119634	3.583134
ENSAMEG00000016097	NA	3.585984	1.651752
ENSAMEG00000016098	NA	0	0.2447629
ENSAMEG00000016099	NA	3.604949	1.987277
ENSAMEG00000016100	NA	5.347719	3.185408
ENSAMEG00000016101	NA	3.456467	2.704987
ENSAMEG00000016102	NA	5.453073	2.763307
ENSAMEG00000016103	NA	2.579885	0.9740564
ENSAMEG00000016104	NA	0.2116365	0.2998706
ENSAMEG00000016105	NA	0.5647664	0.5397593
ENSAMEG00000016106	NA	0.2874664	0.02914611
ENSAMEG00000016107	NA	3.171343	3.646958
ENSAMEG00000016108	NA	4.538625	2.106841
ENSAMEG00000016109	NA	2.297907	2.977672
ENSAMEG00000016110	NA	5.045377	2.699107
ENSAMEG00000016111	NA	0	0.2938637
ENSAMEG00000016112	NA	3.832272	0.9603701
ENSAMEG00000016113	NA	0.6376956	2.071975
ENSAMEG00000016114	NA	0.8531533	2.422206
ENSAMEG00000016115	NA	5.362884	4.261741
ENSAMEG00000016116	NA	3.467136	5.388723
ENSAMEG00000016117	NA	0.1000672	1.898371
ENSAMEG00000016118	NA	4.804136	3.948919
ENSAMEG00000016119	NA	0	0.5046295
ENSAMEG00000016120	NA	0	3.622321
ENSAMEG00000016122	NA	5.59194	2.512535
ENSAMEG00000016123	NA	3.051207	3.05748
ENSAMEG00000016124	NA	3.140846	2.166564
ENSAMEG00000016125	NA	0.01103468	0.004593233
ENSAMEG00000016126	NA	4.439583	3.731542
ENSAMEG00000016127	NA	5.880406	4.672901
ENSAMEG00000016128	NA	1.642031	0.4426325
ENSAMEG00000016129	NA	6.587709	2.817609
ENSAMEG00000016130	NA	5.057268	3.467123
ENSAMEG00000016131	NA	6.725823	5.332289
ENSAMEG00000016132	NA	8.758746	8.087622
ENSAMEG00000016133	NA	5.580956	4.757914
ENSAMEG00000016134	NA	4.612731	3.10141
ENSAMEG00000016135	NA	0.7753464	0.09855592
ENSAMEG00000016136	NA	5.413943	2.13309
ENSAMEG00000016137	NA	0.3029121	0.6968271
ENSAMEG00000016138	NA	4.202473	0.8447006
ENSAMEG00000016139	NA	4.513832	3.38553
ENSAMEG00000016140	NA	8.227756	6.280715
ENSAMEG00000016141	NA	5.541475	6.517781
ENSAMEG00000016142	NA	1.709798	1.637814
ENSAMEG00000016143	NA	8.889562	8.554243
ENSAMEG00000016144	NA	4.467716	4.08517
ENSAMEG00000016145	NA	4.315233	3.154489
ENSAMEG00000016146	NA	0.8788422	1.807108
ENSAMEG00000016147	NA	4.725158	2.862749
ENSAMEG00000016148	NA	4.420967	2.41465
ENSAMEG00000016149	NA	0.3360503	0.09094026
ENSAMEG00000016150	NA	4.168425	3.961642
ENSAMEG00000016151	NA	3.567119	2.839172
ENSAMEG00000016152	NA	5.072625	4.093171
ENSAMEG00000016153	NA	2.25405	2.473296
ENSAMEG00000016154	NA	3.026318	1.729018
ENSAMEG00000016155	NA	4.934682	3.799657
ENSAMEG00000016156	NA	4.384658	4.247533
ENSAMEG00000016159	NA	3.390673	1.149344
ENSAMEG00000016160	NA	0	0.1472481
ENSAMEG00000016161	NA	5.452882	4.796167
ENSAMEG00000016162	NA	2.676868	3.201877
ENSAMEG00000016164	NA	0.09386464	0.4410659
ENSAMEG00000016165	NA	4.394768	3.538228
ENSAMEG00000016166	NA	3.782199	2.054862
ENSAMEG00000016167	NA	2.984168	2.741279
ENSAMEG00000016168	NA	1.234225	0.5354329
ENSAMEG00000016169	NA	3.56875	1.25227
ENSAMEG00000016170	NA	2.581918	2.558765
ENSAMEG00000016171	NA	6.879326	6.75137
ENSAMEG00000016172	NA	0.1926058	0.0627415
ENSAMEG00000016173	NA	0.07164969	1.633887
ENSAMEG00000016174	NA	3.479205	2.743289
ENSAMEG00000016175	NA	8.149717	6.363157
ENSAMEG00000016176	NA	4.370639	4.83209
ENSAMEG00000016177	NA	4.614215	1.792606
ENSAMEG00000016178	NA	2.769217	0.3678664
ENSAMEG00000016179	NA	5.727354	2.65082
ENSAMEG00000016181	NA	1.008437	6.087976
ENSAMEG00000016182	NA	5.019337	4.254231
ENSAMEG00000016183	NA	0.4757469	0.1297225
ENSAMEG00000016184	NA	7.220562	5.139003
ENSAMEG00000016185	NA	3.717345	2.390269
ENSAMEG00000016186	NA	4.347907	4.325775
ENSAMEG00000016187	NA	3.217231	2.109267
ENSAMEG00000016188	NA	3.218539	2.840932
ENSAMEG00000016189	NA	0.0602306	0
ENSAMEG00000016190	NA	2.385362	2.524941
ENSAMEG00000016191	NA	3.815473	2.930552
ENSAMEG00000016192	NA	3.127929	2.324917
ENSAMEG00000016193	NA	4.359676	3.0342
ENSAMEG00000016194	NA	3.160598	2.791812
ENSAMEG00000016195	NA	6.511702	5.288436
ENSAMEG00000016196	NA	5.31207	2.901485
ENSAMEG00000016197	NA	4.872686	2.61236
ENSAMEG00000016198	NA	0	0.1406347
ENSAMEG00000016199	NA	4.24155	2.645213
ENSAMEG00000016200	NA	6.008895	5.590458
ENSAMEG00000016201	NA	0.9580208	0.140674
ENSAMEG00000016202	NA	3.243066	0.4673922
ENSAMEG00000016203	NA	0.3329531	0.6112876
ENSAMEG00000016204	NA	2.446349	2.083431
ENSAMEG00000016205	NA	0	3.353919
ENSAMEG00000016206	NA	2.406167	1.664314
ENSAMEG00000016207	NA	3.390426	4.328212
ENSAMEG00000016208	NA	0	0.1324812
ENSAMEG00000016211	NA	1.238218	0.1170912
ENSAMEG00000016212	NA	4.169043	1.572851
ENSAMEG00000016213	NA	4.323039	3.756404
ENSAMEG00000016214	NA	5.746455	4.353253
ENSAMEG00000016215	NA	1.482451	0.4843011
ENSAMEG00000016216	NA	5.617672	5.116822
ENSAMEG00000016217	NA	0.1230801	2.167926
ENSAMEG00000016218	NA	3.908188	2.031148
ENSAMEG00000016219	NA	0.2843436	1.054223
ENSAMEG00000016220	NA	2.766862	0.4748046
ENSAMEG00000016221	NA	5.517345	5.596759
ENSAMEG00000016222	NA	5.210813	6.233492
ENSAMEG00000016223	NA	4.323637	2.53936
ENSAMEG00000016224	NA	2.473566	0.7698487
ENSAMEG00000016225	NA	0.8951894	1.247053
ENSAMEG00000016226	NA	4.09115	2.022652
ENSAMEG00000016227	NA	4.252287	2.728746
ENSAMEG00000016228	NA	3.999738	2.389242
ENSAMEG00000016229	NA	0	0.2508379
ENSAMEG00000016230	NA	3.512614	2.037391
ENSAMEG00000016231	NA	2.916679	1.277818
ENSAMEG00000016232	NA	2.97793	1.93952
ENSAMEG00000016233	NA	3.405211	2.969965
ENSAMEG00000016235	NA	6.097969	3.301058
ENSAMEG00000016236	NA	8.426537	9.644439
ENSAMEG00000016237	NA	1.785429	0.7402238
ENSAMEG00000016238	NA	5.593617	5.065318
ENSAMEG00000016239	NA	4.96881	3.213595
ENSAMEG00000016240	NA	0	0.2293504
ENSAMEG00000016241	NA	0	0.1778872
ENSAMEG00000016242	NA	0.3718075	0.1367357
ENSAMEG00000016243	NA	6.837287	6.000611
ENSAMEG00000016244	NA	2.315578	1.279329
ENSAMEG00000016245	NA	4.760737	3.594059
ENSAMEG00000016246	NA	6.48468	5.101553
ENSAMEG00000016247	NA	5.475347	3.863908
ENSAMEG00000016248	NA	0.05945981	0
ENSAMEG00000016249	NA	4.225784	1.687562
ENSAMEG00000016250	NA	5.198023	3.304661
ENSAMEG00000016251	NA	1.673534	1.175755
ENSAMEG00000016252	NA	4.892236	4.888383
ENSAMEG00000016253	NA	3.109302	2.715836
ENSAMEG00000016254	NA	3.839758	3.095737
ENSAMEG00000016255	NA	3.881567	1.04319
ENSAMEG00000016256	NA	0.8344588	0.398868
ENSAMEG00000016257	NA	6.231885	5.052477
ENSAMEG00000016258	NA	1.753712	0.2513264
ENSAMEG00000016259	NA	4.889551	3.568555
ENSAMEG00000016260	NA	5.81761	6.017541
ENSAMEG00000016261	NA	5.218351	2.969696
ENSAMEG00000016262	NA	1.528881	0.9989926
ENSAMEG00000016263	NA	5.841588	4.878804
ENSAMEG00000016264	NA	0	0.7884995
ENSAMEG00000016265	NA	6.969187	5.711037
ENSAMEG00000016266	NA	3.499859	2.948433
ENSAMEG00000016267	NA	0	0.1953514
ENSAMEG00000016268	NA	5.889802	3.658177
ENSAMEG00000016269	NA	4.582273	3.467136
ENSAMEG00000016270	NA	6.582677	5.491371
ENSAMEG00000016271	NA	3.816446	2.224256
ENSAMEG00000016272	NA	2.902732	1.050543
ENSAMEG00000016273	NA	0.5100778	0.331782
ENSAMEG00000016274	NA	0.6402128	0.1174901
ENSAMEG00000016275	NA	3.077036	2.125565
ENSAMEG00000016276	NA	4.240498	3.054659
ENSAMEG00000016277	NA	4.17051	3.616228
ENSAMEG00000016278	NA	5.98048	7.023998
ENSAMEG00000016279	NA	2.364009	1.140648
ENSAMEG00000016280	NA	6.765986	4.906159
ENSAMEG00000016281	NA	5.99595	1.754558
ENSAMEG00000016282	NA	5.090917	5.532361
ENSAMEG00000016283	NA	6.941306	5.699266
ENSAMEG00000016284	NA	5.215139	3.956716
ENSAMEG00000016285	NA	3.089618	1.205155
ENSAMEG00000016286	NA	0.1818089	0.268911
ENSAMEG00000016287	NA	13.25574	11.20783
ENSAMEG00000016288	NA	1.757685	0.6141397
ENSAMEG00000016289	NA	7.878106	7.194678
ENSAMEG00000016290	NA	4.251931	1.3812
ENSAMEG00000016291	NA	4.346099	0
ENSAMEG00000016292	NA	7.084436	5.280103
ENSAMEG00000016293	NA	3.359934	1.003458
ENSAMEG00000016294	NA	0.02992705	0.1538105
ENSAMEG00000016295	NA	5.251587	5.733544
ENSAMEG00000016296	NA	1.07214	0.3702089
ENSAMEG00000016297	NA	4.616869	6.851787
ENSAMEG00000016298	NA	0.1955971	0
ENSAMEG00000016299	NA	3.640864	2.640822
ENSAMEG00000016300	NA	9.745975	6.410709
ENSAMEG00000016301	NA	8.69925	6.679649
ENSAMEG00000016302	NA	0.9495499	1.796756
ENSAMEG00000016303	NA	5.264161	3.411796
ENSAMEG00000016305	NA	1.493058	2.90815
ENSAMEG00000016306	NA	3.385863	2.704876
ENSAMEG00000016307	NA	4.235507	2.490305
ENSAMEG00000016309	NA	2.569525	0.4887772
ENSAMEG00000016310	NA	3.903173	1.563153
ENSAMEG00000016311	NA	0.7895248	0.1030025
ENSAMEG00000016312	NA	7.853293	5.5377
ENSAMEG00000016313	NA	2.163447	0.3425058
ENSAMEG00000016314	NA	0	1.3136
ENSAMEG00000016315	NA	3.451441	2.504117
ENSAMEG00000016316	NA	5.241993	3.583206
ENSAMEG00000016317	NA	0	0.0830863
ENSAMEG00000016318	NA	2.340548	0.4084021
ENSAMEG00000016319	NA	1.780747	0.8341732
ENSAMEG00000016320	NA	1.269201	0.1270698
ENSAMEG00000016321	NA	0.6376112	0.6738232
ENSAMEG00000016322	NA	4.03061	1.120398
ENSAMEG00000016323	NA	1.608029	1.971983
ENSAMEG00000016324	NA	4.977504	1.877442
ENSAMEG00000016325	NA	8.218641	5.190564
ENSAMEG00000016326	NA	4.958513	3.525342
ENSAMEG00000016327	NA	3.372394	1.512915
ENSAMEG00000016328	NA	0	2.600567
ENSAMEG00000016329	NA	0.9750072	0.4875172
ENSAMEG00000016330	NA	5.381903	1.5531
ENSAMEG00000016331	NA	1.639843	1.468203
ENSAMEG00000016332	NA	0	0.612333
ENSAMEG00000016333	NA	1.512414	0.7621438
ENSAMEG00000016334	NA	1.326859	4.235551
ENSAMEG00000016335	NA	4.194032	2.961496
ENSAMEG00000016336	NA	0.04643951	1.654422
ENSAMEG00000016337	NA	4.179782	0.6085311
ENSAMEG00000016338	NA	1.300188	0.6483624
ENSAMEG00000016339	NA	4.312593	1.266265
ENSAMEG00000016340	NA	2.532853	2.90395
ENSAMEG00000016341	NA	4.185836	3.325679
ENSAMEG00000016342	NA	1.907114	0.2747054
ENSAMEG00000016343	NA	3.211911	1.323906
ENSAMEG00000016344	NA	5.59318	2.381419
ENSAMEG00000016345	NA	4.741429	4.637291
ENSAMEG00000016346	NA	0.295214	0.2384298
ENSAMEG00000016347	NA	5.813491	2.539563
ENSAMEG00000016348	NA	0.7724963	2.82804
ENSAMEG00000016349	NA	0.1502906	0
ENSAMEG00000016350	NA	2.010848	1.407924
ENSAMEG00000016351	NA	0	0.4076279
ENSAMEG00000016352	NA	2.322894	0.4080727
ENSAMEG00000016353	NA	3.861221	2.536878
ENSAMEG00000016354	NA	2.196355	2.841317
ENSAMEG00000016355	NA	2.205699	1.510567
ENSAMEG00000016356	NA	0.1693901	0
ENSAMEG00000016357	NA	3.578685	4.006487
ENSAMEG00000016358	NA	6.497108	3.980281
ENSAMEG00000016359	NA	4.606466	2.490051
ENSAMEG00000016360	NA	2.347819	4.183939
ENSAMEG00000016361	NA	0.2059792	2.294074
ENSAMEG00000016362	NA	5.231257	3.412374
ENSAMEG00000016363	NA	1.757843	1.630862
ENSAMEG00000016365	NA	5.421782	3.530982
ENSAMEG00000016366	NA	2.880119	3.148318
ENSAMEG00000016367	NA	0	0.2694844
ENSAMEG00000016368	NA	1.84116	1.227359
ENSAMEG00000016369	NA	3.725591	2.781616
ENSAMEG00000016370	NA	0.0416547	0.2992986
ENSAMEG00000016371	NA	1.734603	1.293217
ENSAMEG00000016372	NA	1.783687	0.5642816
ENSAMEG00000016373	NA	0	0.121252
ENSAMEG00000016374	NA	4.628132	2.620929
ENSAMEG00000016375	NA	0.3867701	0
ENSAMEG00000016376	NA	3.21436	1.934415
ENSAMEG00000016377	NA	0	0.1054021
ENSAMEG00000016378	NA	1.779915	3.586765
ENSAMEG00000016379	NA	0.1743975	2.076812
ENSAMEG00000016380	NA	5.892223	7.73429
ENSAMEG00000016381	NA	0.6847837	0
ENSAMEG00000016382	NA	0.8386404	0
ENSAMEG00000016383	NA	3.496373	2.661006
ENSAMEG00000016384	NA	3.843491	2.265326
ENSAMEG00000016385	NA	4.290299	4.395858
ENSAMEG00000016387	NA	3.003466	3.550704
ENSAMEG00000016388	NA	3.943987	1.198834
ENSAMEG00000016389	NA	0.270261	0.1389258
ENSAMEG00000016390	NA	3.743849	2.700173
ENSAMEG00000016391	NA	1.171764	0.1605446
ENSAMEG00000016392	NA	0.1807589	3.003957
ENSAMEG00000016393	NA	4.90459	2.834025
ENSAMEG00000016394	NA	4.997198	5.15436
ENSAMEG00000016395	NA	0.2028515	0.1054748
ENSAMEG00000016396	NA	4.487403	1.674085
ENSAMEG00000016397	NA	3.685604	0.5744164
ENSAMEG00000016398	NA	1.239783	1.205305
ENSAMEG00000016399	NA	0.04377914	0.1331914
