brain	liver	testis
ENSTBEG00000005971	4.41591	1.25186145	NA
ENSTBEG00000005972	2.6053605	0.1297015	NA
ENSTBEG00000005973	3.89216	4.18905575	NA
ENSTBEG00000005974	3.7333855	1.238488275	NA
ENSTBEG00000005975	2.825626	3.2932555	NA
ENSTBEG00000005976	0	5.17601175	NA
ENSTBEG00000005977	2.52945985	0.218982175	NA
ENSTBEG00000005978	9.867957	8.56615675	NA
ENSTBEG00000005979	1.447579	0.682745175	NA
ENSTBEG00000005980	4.6199785	2.736556	NA
ENSTBEG00000005981	0.82825585	0	NA
ENSTBEG00000005982	3.1822765	2.59885125	NA
ENSTBEG00000005983	3.1514845	3.2337125	NA
ENSTBEG00000005984	4.3198865	0.4671954	NA
ENSTBEG00000005985	0	0.0235219525	NA
ENSTBEG00000005986	2.151262	3.99806625	NA
ENSTBEG00000005987	0.81406945	0.0447306	NA
ENSTBEG00000005988	0	1.06703705	NA
ENSTBEG00000005989	8.1607785	8.651195	NA
ENSTBEG00000005990	3.3472445	1.613090875	NA
ENSTBEG00000005991	2.290109	3.00427575	NA
ENSTBEG00000005992	0.31914875	0.017405025	NA
ENSTBEG00000005993	0	0	NA
ENSTBEG00000005994	0.3256991	2.252266225	NA
ENSTBEG00000005995	4.2828005	1.912399	NA
ENSTBEG00000005996	5.0646725	4.31243725	NA
ENSTBEG00000005997	5.529778	9.321547	NA
ENSTBEG00000005998	5.1922805	1.2372992	NA
ENSTBEG00000005999	3.5796905	1.975559	NA
ENSTBEG00000006000	9.46156	8.850469	NA
ENSTBEG00000006001	1.10739745	1.52270525	NA
ENSTBEG00000006002	0.52651342	0	NA
ENSTBEG00000006003	1.5608915	0.66375075	NA
ENSTBEG00000006004	0.30521677	0.1779902425	NA
ENSTBEG00000006005	4.1312295	6.61179675	NA
ENSTBEG00000006006	3.247003	7.07146125	NA
ENSTBEG00000006007	0.331802	0.02347432525	NA
ENSTBEG00000006008	8.011903	8.15297175	NA
ENSTBEG00000006009	3.894213	3.167752	NA
ENSTBEG00000006010	0.4348846	2.009445	NA
ENSTBEG00000006011	3.424179	2.66468325	NA
ENSTBEG00000006012	1.587034	2.9595455	NA
ENSTBEG00000006013	0	0	NA
ENSTBEG00000006014	0.1580885	0	NA
ENSTBEG00000006015	5.7064875	4.12718175	NA
ENSTBEG00000006016	9.15501	2.363328	NA
ENSTBEG00000006017	6.925852	4.85142325	NA
ENSTBEG00000006018	0.7982544	0.497231125	NA
ENSTBEG00000006019	0.45559095	0.62973745	NA
ENSTBEG00000006020	4.1342425	0.3059441	NA
ENSTBEG00000006021	1.9248505	2.082268075	NA
ENSTBEG00000006022	0.21393965	0.0387498	NA
ENSTBEG00000006023	2.9027385	1.713329	NA
ENSTBEG00000006024	0.317932	0.844119025	NA
ENSTBEG00000006025	0	0.3645996	NA
ENSTBEG00000006026	0	2.458399237125	NA
ENSTBEG00000006027	0	0	NA
ENSTBEG00000006028	0.2191797	0.09803251	NA
ENSTBEG00000006029	0.640677	0	NA
ENSTBEG00000006030	0	0	NA
ENSTBEG00000006031	0	0	NA
ENSTBEG00000006032	0.0528751	0	NA
ENSTBEG00000006033	1.3057673	0.055680795	NA
ENSTBEG00000006034	9.506476	7.25860725	NA
ENSTBEG00000006035	0	0.911102525	NA
ENSTBEG00000006036	0	0	NA
ENSTBEG00000006037	3.2918295	3.24022775	NA
ENSTBEG00000006038	2.7109185	0.33720705	NA
ENSTBEG00000006039	0.2143419	0.047371375	NA
ENSTBEG00000006040	2.7954745	2.54094675	NA
ENSTBEG00000006041	4.2605315	3.8764605	NA
ENSTBEG00000006042	8.655956	9.17664975	NA
ENSTBEG00000006043	3.586283	0.780108625	NA
ENSTBEG00000006044	4.0222015	5.1502915	NA
ENSTBEG00000006045	2.9652855	0	NA
ENSTBEG00000006046	3.9754685	2.858811	NA
ENSTBEG00000006047	0.4609514	0.00969282	NA
ENSTBEG00000006048	0	0.36004525	NA
ENSTBEG00000006049	0.34836195	0	NA
ENSTBEG00000006050	3.2603275	1.4590335	NA
ENSTBEG00000006051	3.061129	0.6142662	NA
ENSTBEG00000006052	0.079085165	0.06059013	NA
ENSTBEG00000006053	3.714827	2.95831975	NA
ENSTBEG00000006054	1.884092	2.84039025	NA
ENSTBEG00000006055	3.9510245	1.50334725	NA
ENSTBEG00000006056	4.2208965	0.882540925	NA
ENSTBEG00000006057	5.5271195	4.27929275	NA
ENSTBEG00000006058	6.5336985	4.83568275	NA
ENSTBEG00000006059	0.81374725	0.24748291	NA
ENSTBEG00000006060	4.181766	2.70891075	NA
ENSTBEG00000006061	1.2257283	0.065620525	NA
ENSTBEG00000006062	2.0835525	3.13672225	NA
ENSTBEG00000006063	0	0	NA
ENSTBEG00000006064	4.431514	0.94141085	NA
ENSTBEG00000006065	0.017863115	0	NA
ENSTBEG00000006066	0	0.07973885	NA
ENSTBEG00000006067	5.356451	5.2123055	NA
ENSTBEG00000006068	2.0076924	0.0148201275	NA
ENSTBEG00000006069	2.4369915	0	NA
ENSTBEG00000006070	3.5123335	3.2139865	NA
ENSTBEG00000006071	0.1074609	11.9702775	NA
ENSTBEG00000006072	0.07467487	0.09300704	NA
ENSTBEG00000006073	0.7810245	0.02824455	NA
ENSTBEG00000006074	1.2350849	1.756152	NA
ENSTBEG00000006075	5.92737	4.375092	NA
ENSTBEG00000006076	4.8537805	2.49191925	NA
ENSTBEG00000006077	2.9625035	1.41097835	NA
ENSTBEG00000006078	0	1.95349625	NA
ENSTBEG00000006079	4.332072	5.01496275	NA
ENSTBEG00000006080	8.27696	5.6294955	NA
ENSTBEG00000006081	6.1025075	5.068451	NA
ENSTBEG00000006082	0.2093481	0.097362925	NA
ENSTBEG00000006083	3.308932	3.34135275	NA
ENSTBEG00000006084	3.281048	4.18669025	NA
ENSTBEG00000006085	3.070084	2.3011025	NA
ENSTBEG00000006086	3.477807	0.8244360175	NA
ENSTBEG00000006087	4.584873	1.140076625	NA
ENSTBEG00000006088	6.7905415	5.45273425	NA
ENSTBEG00000006089	2.2361895	3.844199	NA
ENSTBEG00000006090	1.1694645	0	NA
ENSTBEG00000006091	1.0281	0.6289407	NA
ENSTBEG00000006092	2.791814	1.7882708	NA
ENSTBEG00000006093	1.7524295	1.2823573	NA
ENSTBEG00000006094	3.2776965	3.8049805	NA
ENSTBEG00000006095	0	0	NA
ENSTBEG00000006096	1.9477825	0	NA
ENSTBEG00000006097	2.3765505	2.63797425	NA
ENSTBEG00000006098	0	0	NA
ENSTBEG00000006099	3.2189655	2.740741	NA
ENSTBEG00000006100	2.705426	1.19040265	NA
ENSTBEG00000006101	4.975178	4.3054875	NA
ENSTBEG00000006102	2.8279495	2.91409025	NA
ENSTBEG00000006103	4.5616635	2.332508	NA
ENSTBEG00000006104	4.999442	4.89174875	NA
ENSTBEG00000006105	5.661497	0.2283670925	NA
ENSTBEG00000006106	0.37541385	0	NA
ENSTBEG00000006107	3.4038285	1.649382	NA
ENSTBEG00000006108	1.32628365	0.697928975	NA
ENSTBEG00000006109	4.879315	4.60672525	NA
ENSTBEG00000006110	4.4906335	3.39162475	NA
ENSTBEG00000006111	3.984481	2.37984775	NA
ENSTBEG00000006112	0	0.010906645	NA
ENSTBEG00000006113	3.985068	2.57746425	NA
ENSTBEG00000006114	7.072442	4.417883	NA
ENSTBEG00000006115	0.7407984	0	NA
ENSTBEG00000006116	6.240194	6.6150095	NA
ENSTBEG00000006117	6.4107405	5.45189125	NA
ENSTBEG00000006118	3.697262	4.41958425	NA
ENSTBEG00000006119	1.1662982	3.167743	NA
ENSTBEG00000006120	1.631013	0.208184465	NA
ENSTBEG00000006121	0	0	NA
ENSTBEG00000006122	8.308064	5.64987775	NA
ENSTBEG00000006123	2.544957	0.464324525	NA
ENSTBEG00000006124	1.2817115	0.222132525	NA
ENSTBEG00000006125	3.7147095	1.57394675	NA
ENSTBEG00000006126	3.022502	7.36389825	NA
ENSTBEG00000006127	3.83843	6.18953375	NA
ENSTBEG00000006128	2.014642	6.22367375	NA
ENSTBEG00000006129	0	0	NA
ENSTBEG00000006130	0	3.7290005	NA
ENSTBEG00000006131	2.972501	2.339953	NA
ENSTBEG00000006132	4.1674335	0.463913825	NA
ENSTBEG00000006133	7.0130175	0.037052625	NA
ENSTBEG00000006134	2.4451685	0.415832725	NA
ENSTBEG00000006135	9.7378835	1.864567	NA
ENSTBEG00000006136	0	0	NA
ENSTBEG00000006137	3.6117715	8.73998575	NA
ENSTBEG00000006138	3.4648435	0.029021445	NA
ENSTBEG00000006139	0	0.4950454	NA
ENSTBEG00000006140	3.4794885	2.682218	NA
ENSTBEG00000006141	3.821476	0.1465534	NA
ENSTBEG00000006142	0.2036073	0	NA
ENSTBEG00000006143	3.257837	4.96765525	NA
ENSTBEG00000006144	0.5640729	7.8291555	NA
ENSTBEG00000006145	4.458401	2.88179475	NA
ENSTBEG00000006146	0	0	NA
ENSTBEG00000006147	5.4282545	3.91414075	NA
ENSTBEG00000006148	4.443937	1.43044345	NA
ENSTBEG00000006149	2.2076075	2.7790515	NA
ENSTBEG00000006150	0.10785605	1.79867155	NA
ENSTBEG00000006151	2.749301	0.4994345	NA
ENSTBEG00000006152	3.539468	3.04479225	NA
ENSTBEG00000006153	4.4783975	3.83565325	NA
ENSTBEG00000006154	0	0.253318175	NA
ENSTBEG00000006155	0	0	NA
ENSTBEG00000006156	2.525062	0.3595631	NA
ENSTBEG00000006157	0.29007005	0	NA
ENSTBEG00000006158	6.1658655	3.9862965	NA
ENSTBEG00000006159	4.182724	2.531637	NA
ENSTBEG00000006160	0	1.405128725	NA
ENSTBEG00000006161	5.1945585	4.4210885	NA
ENSTBEG00000006162	3.942258	2.1387915	NA
ENSTBEG00000006163	0.2115072	0.264986025	NA
ENSTBEG00000006164	3.451085	0.3922038325	NA
ENSTBEG00000006165	2.7403665	2.35466875	NA
ENSTBEG00000006166	1.6585875	0.64616775	NA
ENSTBEG00000006167	0	0.158699455	NA
ENSTBEG00000006168	2.9381795	2.6970285	NA
ENSTBEG00000006169	2.5350745	2.06750725	NA
ENSTBEG00000006170	7.4663895	4.49543475	NA
ENSTBEG00000006171	1.958188	1.8806875	NA
ENSTBEG00000006172	3.577252	1.789712625	NA
ENSTBEG00000006173	0.7759255	0.85204955	NA
ENSTBEG00000006174	1.6035445	0.684722825	NA
ENSTBEG00000006175	0	0.04057777	NA
ENSTBEG00000006176	3.8608245	0.61690595	NA
ENSTBEG00000006177	8.546933	8.07223475	NA
ENSTBEG00000006178	0	0	NA
ENSTBEG00000006179	4.0876855	3.740311	NA
ENSTBEG00000006180	0	0	NA
ENSTBEG00000006181	0.035287885	0	NA
ENSTBEG00000006182	3.022903	0.35189495	NA
ENSTBEG00000006183	6.44013	4.98289825	NA
ENSTBEG00000006184	0	0.698413375	NA
ENSTBEG00000006185	0	0	NA
ENSTBEG00000006186	3.2027465	0.108855385	NA
ENSTBEG00000006187	2.4549355	1.5389175	NA
ENSTBEG00000006188	3.239249	2.429588	NA
ENSTBEG00000006189	1.8491325	0.803310625	NA
ENSTBEG00000006190	4.904656	4.4109755	NA
ENSTBEG00000006191	0.03892823	0.014702555	NA
ENSTBEG00000006192	3.5353205	2.95528	NA
ENSTBEG00000006193	11.488805	0	NA
ENSTBEG00000006194	2.9617385	2.479685	NA
ENSTBEG00000006195	2.595906	3.78381325	NA
ENSTBEG00000006196	7.4316005	4.93745875	NA
ENSTBEG00000006197	0.15103685	0.399765525	NA
ENSTBEG00000006198	0.09390605	0.223479725	NA
ENSTBEG00000006199	0	0.1362949	NA
ENSTBEG00000006200	6.1183285	0.731960125	NA
ENSTBEG00000006201	0	0	NA
ENSTBEG00000006202	1.18598	2.24038975	NA
ENSTBEG00000006203	0	0.0080272575	NA
ENSTBEG00000006204	4.2222215	2.60089025	NA
ENSTBEG00000006205	5.3683695	2.6265765	NA
ENSTBEG00000006206	2.1398715	2.2048965	NA
ENSTBEG00000006207	0	0	NA
ENSTBEG00000006208	1.960355	0.72337825	NA
ENSTBEG00000006209	3.173805	1.496608	NA
ENSTBEG00000006210	5.256173	3.1372135	NA
ENSTBEG00000006211	3.1071375	4.786084	NA
ENSTBEG00000006212	1.21924575	0.26120005	NA
ENSTBEG00000006213	4.76621	2.94387775	NA
ENSTBEG00000006214	0	0	NA
ENSTBEG00000006215	0.06189025	2.54296775	NA
ENSTBEG00000006216	1.21858035	0.81210125	NA
ENSTBEG00000006217	1.2415885	9.241855	NA
ENSTBEG00000006218	0	0	NA
ENSTBEG00000006219	0.031149015	0.0935631475	NA
ENSTBEG00000006220	3.126086	0.3916144	NA
ENSTBEG00000006221	2.494787	8.11215225	NA
ENSTBEG00000006222	0.37197545	0	NA
ENSTBEG00000006223	4.738848	4.2909795	NA
ENSTBEG00000006224	5.614521	5.45369525	NA
ENSTBEG00000006225	3.1238765	3.876624	NA
ENSTBEG00000006226	1.781268	0.25010965	NA
ENSTBEG00000006227	1.7187795	0.160152825	NA
ENSTBEG00000006228	0	0	NA
ENSTBEG00000006229	3.462113	6.5821305	NA
ENSTBEG00000006230	2.1455445	1.913923	NA
ENSTBEG00000006231	0.3338382	0.479092875	NA
ENSTBEG00000006232	1.8498775	1.95014275	NA
ENSTBEG00000006233	9.968034	9.431474	NA
ENSTBEG00000006234	0	0	NA
ENSTBEG00000006235	0.4852812	1.348916975	NA
ENSTBEG00000006236	1.443293	0.1011095975	NA
ENSTBEG00000006237	0	0	NA
ENSTBEG00000006238	5.8645135	4.484871	NA
ENSTBEG00000006239	2.171402	2.56269775	NA
ENSTBEG00000006240	2.066764	1.251320475	NA
ENSTBEG00000006241	1.680082	0.63601175	NA
ENSTBEG00000006242	2.1174585	1.382226525	NA
ENSTBEG00000006243	2.698948	2.9251875	NA
ENSTBEG00000006244	1.1229321	0.6843981575	NA
ENSTBEG00000006245	3.0125395	4.1937255	NA
ENSTBEG00000006246	3.920372	3.22079325	NA
ENSTBEG00000006247	0	0	NA
ENSTBEG00000006248	2.854011	0.0083647725	NA
ENSTBEG00000006249	2.5077535	0.4780445	NA
ENSTBEG00000006250	4.903072	0.698581875	NA
ENSTBEG00000006251	1.591102	3.4601995	NA
ENSTBEG00000006252	1.138772	0.0130946875	NA
ENSTBEG00000006253	5.361064	5.08413	NA
ENSTBEG00000006254	1.4838125	1.13034905	NA
ENSTBEG00000006255	2.0293205	0.2925896775	NA
ENSTBEG00000006256	0	0	NA
ENSTBEG00000006257	1.4653515	2.25408725	NA
ENSTBEG00000006258	2.1211825	1.862843575	NA
ENSTBEG00000006259	0	0.09818805	NA
ENSTBEG00000006260	1.03753875	4.08004375	NA
ENSTBEG00000006261	0.06109615	0.7854352	NA
ENSTBEG00000006262	0.4973082	1.337028725	NA
ENSTBEG00000006263	1.662767	0.40884965	NA
ENSTBEG00000006264	6.2884515	4.97311175	NA
ENSTBEG00000006265	4.880994	5.046026	NA
ENSTBEG00000006266	8.2343675	5.757552	NA
ENSTBEG00000006267	7.3195175	7.5159205	NA
ENSTBEG00000006268	5.7822335	5.74400275	NA
ENSTBEG00000006269	1.75252845	1.52662115	NA
ENSTBEG00000006270	3.3600945	2.992192	NA
ENSTBEG00000006271	9.2708045	8.46489875	NA
ENSTBEG00000006272	0.035807685	0.27550559	NA
ENSTBEG00000006273	5.5864015	5.086488	NA
ENSTBEG00000006274	3.5968045	3.8520155	NA
ENSTBEG00000006275	2.8482395	7.0688705	NA
ENSTBEG00000006276	8.4272705	2.44978175	NA
ENSTBEG00000006277	0.5641855	0.01924148	NA
ENSTBEG00000006278	0	0	NA
ENSTBEG00000006279	0	0.2042265	NA
ENSTBEG00000006280	0	0	NA
ENSTBEG00000006281	5.305644	5.66452125	NA
ENSTBEG00000006282	3.241051	2.000761	NA
ENSTBEG00000006283	3.0123825	1.54048465	NA
ENSTBEG00000006284	0	0	NA
ENSTBEG00000006285	0.44958845	0.254707375	NA
ENSTBEG00000006286	4.1590055	2.0640715	NA
ENSTBEG00000006287	3.998978	3.13160025	NA
ENSTBEG00000006288	4.8633915	2.4573995	NA
ENSTBEG00000006289	1.7276085	1.96882225	NA
ENSTBEG00000006290	0	0	NA
ENSTBEG00000006291	4.763136	3.04598475	NA
ENSTBEG00000006292	0	0.194658125	NA
ENSTBEG00000006293	6.5963515	4.243783	NA
ENSTBEG00000006294	4.053721	3.52994725	NA
ENSTBEG00000006295	6.954496	5.4421335	NA
ENSTBEG00000006296	3.9885215	2.366942125	NA
ENSTBEG00000006297	0	0.6391105	NA
ENSTBEG00000006298	0.05170815	0.0524577075	NA
ENSTBEG00000006299	0.2411887	0.191299425	NA
ENSTBEG00000006300	9.8450675	7.97922575	NA
ENSTBEG00000006301	0	0	NA
ENSTBEG00000006302	2.818586	2.5396505	NA
ENSTBEG00000006303	0.05225355	0	NA
ENSTBEG00000006304	8.100441	8.7458865	NA
ENSTBEG00000006305	0.92561895	1.000559	NA
ENSTBEG00000006306	6.035503	2.857155	NA
ENSTBEG00000006307	6.235298	3.8547265	NA
ENSTBEG00000006308	3.0460805	2.6226645	NA
ENSTBEG00000006309	4.9057405	4.396755	NA
ENSTBEG00000006310	4.218111	4.66852575	NA
ENSTBEG00000006311	0	0	NA
ENSTBEG00000006312	0	1.263772	NA
ENSTBEG00000006313	1.600119	2.19736065	NA
ENSTBEG00000006314	0	0.63347175	NA
ENSTBEG00000006315	2.4644805	0.107175075	NA
ENSTBEG00000006316	0	0	NA
ENSTBEG00000006317	0.290867	0.0440872025	NA
ENSTBEG00000006318	3.3398665	1.7522125	NA
ENSTBEG00000006319	3.5532475	2.052832	NA
ENSTBEG00000006320	0	0	NA
ENSTBEG00000006321	3.4502745	2.67305825	NA
ENSTBEG00000006322	6.854799	9.926774	NA
ENSTBEG00000006323	0.28962095	0.61974025	NA
ENSTBEG00000006324	2.065995	1.64151875	NA
ENSTBEG00000006325	6.332392	5.2435815	NA
ENSTBEG00000006326	0	0.570900325	NA
ENSTBEG00000006327	0	0	NA
ENSTBEG00000006328	2.0010685	1.343076	NA
ENSTBEG00000006329	1.938166	0.05096755	NA
ENSTBEG00000006330	0.048316065	1.58915275	NA
ENSTBEG00000006331	0	0	NA
ENSTBEG00000006332	4.6707245	4.41758125	NA
ENSTBEG00000006333	0.064183565	0	NA
ENSTBEG00000006334	4.547919	1.97752675	NA
ENSTBEG00000006335	3.1190335	0.99776195	NA
ENSTBEG00000006336	5.634814	4.96634975	NA
ENSTBEG00000006337	4.6227395	4.09049425	NA
ENSTBEG00000006338	0	0	NA
ENSTBEG00000006339	3.9472835	1.7647595	NA
ENSTBEG00000006340	5.871312	5.74499675	NA
ENSTBEG00000006341	0.02350406	0	NA
ENSTBEG00000006342	3.172717	6.06446125	NA
ENSTBEG00000006343	4.880877	3.10544025	NA
ENSTBEG00000006344	0.14092625	0.461439975	NA
ENSTBEG00000006345	3.0237355	5.61187625	NA
ENSTBEG00000006346	4.7140005	3.71857725	NA
ENSTBEG00000006347	4.101998	3.3235225	NA
ENSTBEG00000006348	0	0	NA
ENSTBEG00000006349	2.439441	0.3658167	NA
ENSTBEG00000006350	0	0	NA
ENSTBEG00000006351	0	0.254329	NA
ENSTBEG00000006352	4.1882985	0.485881775	NA
ENSTBEG00000006353	1.971439	0	NA
ENSTBEG00000006354	9.964539	0.701252025	NA
ENSTBEG00000006355	1.0353309	0.52625	NA
ENSTBEG00000006356	0.3979621	0	NA
ENSTBEG00000006357	3.5278125	1.6950785	NA
ENSTBEG00000006358	2.4385	0.47759975	NA
ENSTBEG00000006359	3.085471	1.985539	NA
ENSTBEG00000006360	0.03618683	1.0270651825	NA
ENSTBEG00000006361	6.061696	5.038324	NA
ENSTBEG00000006362	3.59394	4.124725	NA
ENSTBEG00000006363	1.43289	2.30337025	NA
ENSTBEG00000006364	2.0541125	2.4982955	NA
ENSTBEG00000006365	1.693718	5.2577735	NA
ENSTBEG00000006366	1.129618	0	NA
ENSTBEG00000006367	4.270885	4.3444165	NA
ENSTBEG00000006368	10.583835	9.731086	NA
ENSTBEG00000006369	2.941008	2.50075925	NA
ENSTBEG00000006370	0.0940118	0	NA
ENSTBEG00000006371	0.102545835	0	NA
ENSTBEG00000006372	1.825914	2.484297	NA
ENSTBEG00000006373	4.801168	4.2352245	NA
ENSTBEG00000006374	1.42268	0.707454375	NA
ENSTBEG00000006375	0	0	NA
ENSTBEG00000006376	4.6227725	3.423796	NA
ENSTBEG00000006377	5.2831275	4.8937905	NA
ENSTBEG00000006378	0	0	NA
ENSTBEG00000006379	4.865004	3.7587785	NA
ENSTBEG00000006380	2.0294825	4.56430075	NA
ENSTBEG00000006381	1.2177312	1.800840775	NA
ENSTBEG00000006382	3.899994	3.24196275	NA
ENSTBEG00000006383	3.101652	1.9413995	NA
ENSTBEG00000006384	0	0	NA
ENSTBEG00000006385	2.075052	6.081049	NA
ENSTBEG00000006386	0.071252075	0.03942561	NA
ENSTBEG00000006387	5.0752765	8.2332795	NA
ENSTBEG00000006388	0.81179865	0.131807975	NA
ENSTBEG00000006389	0	0	NA
ENSTBEG00000006390	4.746292	5.31705525	NA
ENSTBEG00000006391	0	0.605076475	NA
ENSTBEG00000006392	0	0	NA
ENSTBEG00000006393	4.3115705	2.77101925	NA
ENSTBEG00000006394	2.565444	1.40916275	NA
ENSTBEG00000006395	1.150576	0	NA
ENSTBEG00000006396	0	0	NA
ENSTBEG00000006397	2.1452945	1.103338975	NA
ENSTBEG00000006398	0.28983325	6.45634025	NA
ENSTBEG00000006399	1.2665585	1.3527045	NA
ENSTBEG00000006400	4.4224235	4.2689055	NA
ENSTBEG00000006401	0	0	NA
ENSTBEG00000006402	1.37421975	1.80242775	NA
ENSTBEG00000006403	0.104356595	7.49221075	NA
ENSTBEG00000006404	0.3201489	0.048643125	NA
ENSTBEG00000006405	5.813793	4.4553435	NA
ENSTBEG00000006406	0.459684635	0	NA
ENSTBEG00000006407	0.10877605	0	NA
ENSTBEG00000006408	0	0.304669	NA
ENSTBEG00000006409	4.0961945	3.42366525	NA
ENSTBEG00000006410	6.202521	1.58123175	NA
ENSTBEG00000006411	3.9067765	4.5943335	NA
ENSTBEG00000006412	4.9906825	0.1689418	NA
ENSTBEG00000006413	1.3272411	3.042104	NA
ENSTBEG00000006414	0.13776587	5.03184625	NA
ENSTBEG00000006415	5.1668855	1.141860775	NA
ENSTBEG00000006416	1.967069	1.271616575	NA
ENSTBEG00000006417	0.75095275	2.57005825	NA
ENSTBEG00000006418	5.5365205	4.23146175	NA
ENSTBEG00000006419	2.5377125	1.510378	NA
ENSTBEG00000006420	4.5206445	3.09107	NA
ENSTBEG00000006421	3.5349425	2.7569225	NA
ENSTBEG00000006422	0	0.02499069	NA
ENSTBEG00000006423	0	0	NA
ENSTBEG00000006424	3.459444	1.388853075	NA
ENSTBEG00000006425	6.508838	4.38569	NA
ENSTBEG00000006426	4.9339605	3.505995	NA
ENSTBEG00000006427	0.11003482	0.0106386025	NA
ENSTBEG00000006428	4.25827	2.63029525	NA
ENSTBEG00000006429	2.1013195	2.6220165	NA
ENSTBEG00000006430	2.917195	1.098188825	NA
ENSTBEG00000006431	5.193356	4.67034425	NA
ENSTBEG00000006432	8.0274195	7.70085575	NA
ENSTBEG00000006433	7.575411	6.986991	NA
ENSTBEG00000006434	4.949055	3.32708325	NA
ENSTBEG00000006435	7.4348125	5.2987715	NA
ENSTBEG00000006436	4.015464	3.6625715	NA
ENSTBEG00000006437	4.241517	0.190390245	NA
ENSTBEG00000006438	3.41932	3.75721225	NA
ENSTBEG00000006439	1.389523	0.687889925	NA
ENSTBEG00000006440	2.9576905	2.45722975	NA
ENSTBEG00000006441	4.0371025	1.1797755	NA
ENSTBEG00000006442	6.872396	9.5464045	NA
ENSTBEG00000006443	3.7379665	2.362153	NA
ENSTBEG00000006444	2.497659	2.57560525	NA
ENSTBEG00000006445	8.1983055	7.85786725	NA
ENSTBEG00000006446	9.5874655	7.311423	NA
ENSTBEG00000006447	1.8974005	0.2550926825	NA
ENSTBEG00000006448	0	0	NA
ENSTBEG00000006449	0	0.0392268575	NA
ENSTBEG00000006450	3.465304	4.4416895	NA
ENSTBEG00000006451	1.8017565	4.6968015	NA
ENSTBEG00000006452	1.33446095	1.6221888	NA
ENSTBEG00000006453	1.1711825	1.10230175	NA
ENSTBEG00000006454	1.04723735	0.101562725	NA
ENSTBEG00000006455	0.604808	0.071535175	NA
ENSTBEG00000006456	2.8516465	1.063173	NA
ENSTBEG00000006457	3.945659	3.152449	NA
ENSTBEG00000006458	3.22252	5.230745	NA
ENSTBEG00000006459	1.75435	0.70045235	NA
ENSTBEG00000006460	3.391204	3.77289675	NA
ENSTBEG00000006461	0.150741575	0.0973059875	NA
ENSTBEG00000006462	0	0	NA
ENSTBEG00000006463	1.948241	1.32695365	NA
ENSTBEG00000006464	0.80237455	0.325751025	NA
ENSTBEG00000006465	0.8828864	0.0411651875	NA
ENSTBEG00000006466	1.9218939	2.459829	NA
ENSTBEG00000006467	0	0	NA
ENSTBEG00000006468	4.7715195	0.078825775	NA
ENSTBEG00000006469	6.585883	2.74810175	NA
ENSTBEG00000006470	3.289258	4.77795425	NA
ENSTBEG00000006471	4.0956955	3.02547275	NA
ENSTBEG00000006472	5.7509515	0.1356496275	NA
ENSTBEG00000006473	4.2854025	3.659514	NA
ENSTBEG00000006474	4.802524	4.573387	NA
ENSTBEG00000006475	5.254613	5.98434675	NA
ENSTBEG00000006476	0	0	NA
ENSTBEG00000006477	2.641503	1.43533225	NA
ENSTBEG00000006478	10.50027	8.6612055	NA
ENSTBEG00000006479	1.816773	3.83915575	NA
ENSTBEG00000006480	3.9183395	4.19641025	NA
ENSTBEG00000006481	3.3749055	3.99656175	NA
ENSTBEG00000006482	8.0882825	4.86431325	NA
ENSTBEG00000006483	0	7.79100025	NA
ENSTBEG00000006484	3.2406615	2.597814	NA
ENSTBEG00000006485	1.6654455	0.3178188	NA
ENSTBEG00000006486	4.3549955	1.3094375	NA
ENSTBEG00000006487	2.5087205	3.00203425	NA
ENSTBEG00000006488	0	0	NA
ENSTBEG00000006489	4.491089	3.72322675	NA
ENSTBEG00000006490	4.4147385	2.523154	NA
ENSTBEG00000006491	0.45836215	1.76693125	NA
ENSTBEG00000006492	0	0	NA
ENSTBEG00000006493	0	0	NA
ENSTBEG00000006494	4.2569685	1.3636895	NA
ENSTBEG00000006495	3.1868395	7.17947075	NA
ENSTBEG00000006496	4.1052175	2.3996465	NA
ENSTBEG00000006497	7.750989	0	NA
ENSTBEG00000006498	0.37085985	0	NA
ENSTBEG00000006499	1.8443475	2.29628025	NA
ENSTBEG00000006500	4.2582175	0.15230439	NA
ENSTBEG00000006501	1.72465	1.93572075	NA
ENSTBEG00000006502	5.042686	3.62347975	NA
ENSTBEG00000006503	7.433417	0.139737175	NA
ENSTBEG00000006504	0.9899595	1.50538605	NA
ENSTBEG00000006505	0.748451	0	NA
ENSTBEG00000006506	5.369702	5.31084225	NA
ENSTBEG00000006507	0	0.0406769	NA
ENSTBEG00000006508	3.5979185	0	NA
ENSTBEG00000006509	0	1.2378749	NA
ENSTBEG00000006510	0.3012256	0.537079	NA
ENSTBEG00000006511	2.351317	2.7381705	NA
ENSTBEG00000006512	4.073198	2.09799675	NA
ENSTBEG00000006513	3.521525	4.36075325	NA
ENSTBEG00000006514	2.70741	1.58797725	NA
ENSTBEG00000006515	1.8156655	4.50965025	NA
ENSTBEG00000006516	5.6650895	5.70910625	NA
ENSTBEG00000006517	3.9945705	4.2617835	NA
ENSTBEG00000006518	1.9881825	0.862752225	NA
ENSTBEG00000006519	0.77802305	0.500271225	NA
ENSTBEG00000006520	1.3789705	1.08256215	NA
ENSTBEG00000006521	3.736095	3.21789375	NA
ENSTBEG00000006522	6.8777635	5.0533435	NA
ENSTBEG00000006523	1.966665	1.8421457	NA
