kidney	liver
ENSLACG00000000731	1.867248094	6.322734
ENSLACG00000000732	0.344549019	0
ENSLACG00000000733	1.61356937	0
ENSLACG00000000734	0	0
ENSLACG00000000735	1.06910407	2.701647
ENSLACG00000000736	0.291742635	0
ENSLACG00000000737	0	0
ENSLACG00000000738	0	0
ENSLACG00000000739	0	0
ENSLACG00000000740	2.708324103	2.276139
ENSLACG00000000741	0	1.643242
ENSLACG00000000742	1.52911629	2.890367
ENSLACG00000000743	0.485499991	0.965621
ENSLACG00000000744	0.428763083	0
ENSLACG00000000745	0.353335714	3.517024
ENSLACG00000000746	1.149981183	2.131415
ENSLACG00000000747	0	0
ENSLACG00000000748	0.161151156	0
ENSLACG00000000749	0.417132574	0
ENSLACG00000000750	0.039061448	2.531152
ENSLACG00000000751	0.054852505	0
ENSLACG00000000752	0	0
ENSLACG00000000753	0	0
ENSLACG00000000754	1.09047408	2.887167
ENSLACG00000000755	0.076921194	4.194063
ENSLACG00000000756	0.901676711	0
ENSLACG00000000757	0.864567709	0
ENSLACG00000000758	1.412646055	7.334953
ENSLACG00000000759	0.264553245	0
ENSLACG00000000760	0	0
ENSLACG00000000761	0.258838483	3.050268
ENSLACG00000000762	0	0
ENSLACG00000000763	2.132047044	0
ENSLACG00000000764	0	0
ENSLACG00000000765	0.658922542	2.318239
ENSLACG00000000766	0	0
ENSLACG00000000767	0.320225865	0
ENSLACG00000000768	0	0
ENSLACG00000000769	0.953975142	3.20438
ENSLACG00000000770	2.893482592	6.586892
ENSLACG00000000771	0	0
ENSLACG00000000772	0.26752621	0
ENSLACG00000000773	1.757910786	5.411209
ENSLACG00000000774	0.807068003	0
ENSLACG00000000775	0.5949918	3.79859
ENSLACG00000000776	0	0
ENSLACG00000000777	1.497837151	1.703269
ENSLACG00000000778	0.168900003	3.818943
ENSLACG00000000779	0.131348993	0
ENSLACG00000000780	0	0
ENSLACG00000000781	2.062522405	2.65267
ENSLACG00000000783	0	0
ENSLACG00000000784	2.292351821	2.828116
ENSLACG00000000785	0	2.178995
ENSLACG00000000786	2.128468283	0
ENSLACG00000000787	0	0
ENSLACG00000000788	0	0
ENSLACG00000000789	0	0
ENSLACG00000000790	3.381861996	2.380932
ENSLACG00000000791	0.717398083	2.152547
ENSLACG00000000792	0.425540944	0
ENSLACG00000000793	1.605897265	7.921829
ENSLACG00000000794	0.308890881	0
ENSLACG00000000795	0.349851001	0
ENSLACG00000000796	0.187022775	0
ENSLACG00000000797	0	0
ENSLACG00000000798	0	0
ENSLACG00000000799	0.17871719	0
ENSLACG00000000800	0	0
ENSLACG00000000801	0.584242897	0
ENSLACG00000000802	0.093439075	0
ENSLACG00000000803	0	0
ENSLACG00000000804	0.599542513	1.220485
ENSLACG00000000805	0	0
ENSLACG00000000806	0.360704752	4.784268
ENSLACG00000000807	0	0
ENSLACG00000000808	0.311247337	3.306153
ENSLACG00000000809	0.291318291	2.958778
ENSLACG00000000810	4.442207036	5.24482
ENSLACG00000000811	1.984633095	4.082852
ENSLACG00000000812	0.40457619	1.366666
ENSLACG00000000813	0.116007366	2.294685
ENSLACG00000000814	1.048159445	0.9422337
ENSLACG00000000815	0	0
ENSLACG00000000816	0.341529932	0
ENSLACG00000000817	0	0
ENSLACG00000000818	0.563291897	3.283834
ENSLACG00000000819	0	0
ENSLACG00000000820	0	0
ENSLACG00000000821	0.065695966	0
ENSLACG00000000822	1.10647563	2.699778
ENSLACG00000000823	0.07285807	2.857458
ENSLACG00000000824	1.330362662	3.678433
ENSLACG00000000825	1.264332247	4.230441
ENSLACG00000000826	0.068306222	0
ENSLACG00000000827	0.589246708	0
ENSLACG00000000828	0.084267317	0
ENSLACG00000000829	0	0
ENSLACG00000000830	1.13949569	2.197626
ENSLACG00000000831	2.516645558	3.702879
ENSLACG00000000832	0.703337289	0
ENSLACG00000000833	0.297198461	0
ENSLACG00000000834	4.992274459	4.373627
ENSLACG00000000835	1.161655543	0
ENSLACG00000000836	0	0
ENSLACG00000000837	0.100986242	0
ENSLACG00000000838	0.076979461	0
ENSLACG00000000839	0.743608028	0
ENSLACG00000000840	0.772262362	3.742599
ENSLACG00000000841	0.23575769	0
ENSLACG00000000842	0	0
ENSLACG00000000843	0	0
ENSLACG00000000844	0	0
ENSLACG00000000845	0.02111581	0.5764921
ENSLACG00000000846	0.203578307	0
ENSLACG00000000847	0	0
ENSLACG00000000848	0.107431576	0
ENSLACG00000000849	0.24626822	2.83195
ENSLACG00000000850	1.617434846	2.20804
ENSLACG00000000851	0.141734901	0
ENSLACG00000000852	0	0
ENSLACG00000000853	0	0
ENSLACG00000000854	0.256504681	0
ENSLACG00000000855	0.810303249	2.874852
ENSLACG00000000856	0	0
ENSLACG00000000857	0.329302738	3.806252
ENSLACG00000000858	0	3.390588
ENSLACG00000000859	0.435911452	1.457747
ENSLACG00000000860	0.27159898	0
ENSLACG00000000861	2.628069804	6.500259
ENSLACG00000000862	0.196530249	0
ENSLACG00000000863	2.331157725	4.884119
ENSLACG00000000864	0.315325085	0
ENSLACG00000000865	0.655519446	2.888145
ENSLACG00000000866	1.621172753	0
ENSLACG00000000867	2.745215815	7.03927
ENSLACG00000000868	2.962963542	4.37266
ENSLACG00000000869	0.140392577	0
ENSLACG00000000870	0	0
ENSLACG00000000871	1.840878106	0
ENSLACG00000000872	0	0
ENSLACG00000000873	0	0
ENSLACG00000000874	0	0
ENSLACG00000000875	0.181715765	1.34322
ENSLACG00000000876	0	0
ENSLACG00000000877	0	0
ENSLACG00000000878	0.570910728	0
ENSLACG00000000879	5.32346735	4.062528
ENSLACG00000000880	2.125165052	0
ENSLACG00000000881	0	0
ENSLACG00000000882	0.283241442	3.380469
ENSLACG00000000883	0.229565775	7.29406
ENSLACG00000000884	2.083751193	3.313284
ENSLACG00000000885	0	0
ENSLACG00000000886	0.034753667	0
ENSLACG00000000887	1.628377004	2.36924
ENSLACG00000000888	0.220516936	3.503667
ENSLACG00000000889	1.34673001	2.532679
ENSLACG00000000890	0.099232984	2.139427
ENSLACG00000000891	1.941034926	2.475248
ENSLACG00000000892	0.245464022	0
ENSLACG00000000893	0.818891453	2.475186
ENSLACG00000000894	0	2.272913
ENSLACG00000000895	0	0
ENSLACG00000000896	1.384596932	0
ENSLACG00000000897	0.173815668	0
ENSLACG00000000898	0.070356077	5.274455
ENSLACG00000000899	0	0
ENSLACG00000000900	1.823374374	2.186314
ENSLACG00000000901	0	0
ENSLACG00000000902	3.819300311	3.491597
ENSLACG00000000903	0	0
ENSLACG00000000904	0.236270954	0
ENSLACG00000000905	3.594309673	4.38472
ENSLACG00000000906	0.291011743	0
ENSLACG00000000907	0	0
ENSLACG00000000908	0	0
ENSLACG00000000909	0	0
ENSLACG00000000910	0	0
ENSLACG00000000911	2.20454141	4.073246
ENSLACG00000000912	0.574679924	0
ENSLACG00000000913	0.06225644	0
ENSLACG00000000914	0.133806935	2.380447
ENSLACG00000000915	0.600934801	0
ENSLACG00000000916	0.056029927	0
ENSLACG00000000917	3.067712708	2.609072
ENSLACG00000000918	0.51361606	0
ENSLACG00000000919	0.809825173	4.488541
ENSLACG00000000920	2.580801544	3.825735
ENSLACG00000000921	0.110194307	0
ENSLACG00000000922	0.226454274	0
ENSLACG00000000923	0	0
ENSLACG00000000924	1.799812617	3.660803
ENSLACG00000000925	1.783628468	0.9484252
ENSLACG00000000926	0.062663036	0
ENSLACG00000000927	1.34907082	0
ENSLACG00000000928	0.318006719	3.080697
ENSLACG00000000929	0.50467632	4.450831
ENSLACG00000000930	0.703149438	3.600091
ENSLACG00000000931	0.224311989	0
ENSLACG00000000932	0.484076245	0
ENSLACG00000000933	0.218409211	3.157812
ENSLACG00000000934	0	0
ENSLACG00000000935	0.747605667	0
ENSLACG00000000936	0.665786593	4.711902
ENSLACG00000000937	0.083626354	0
ENSLACG00000000938	2.73335868	6.01235
ENSLACG00000000939	2.032099785	1.714496
ENSLACG00000000940	0.528610324	1.273605
ENSLACG00000000941	0	0
ENSLACG00000000942	0.678555127	2.65759
ENSLACG00000000943	0	0
ENSLACG00000000944	0.506399847	0
ENSLACG00000000945	0	0
ENSLACG00000000946	4.456628758	0
ENSLACG00000000947	1.470437949	5.853005
ENSLACG00000000948	0	0
ENSLACG00000000949	0.391322307	2.529636
ENSLACG00000000950	0.540303081	0
ENSLACG00000000951	0	0
ENSLACG00000000952	0.160317434	1.780911
ENSLACG00000000953	0.220308903	0
ENSLACG00000000954	0	0
ENSLACG00000000955	0.184115224	0
ENSLACG00000000956	1.986399649	2.675037
ENSLACG00000000957	0.865517416	0
ENSLACG00000000958	0	0
ENSLACG00000000959	0	0
ENSLACG00000000960	0	0
ENSLACG00000000961	0	0
ENSLACG00000000962	1.381133834	3.897444
ENSLACG00000000963	0	0
ENSLACG00000000964	0	0
ENSLACG00000000965	0.303636632	0
ENSLACG00000000966	0	0
ENSLACG00000000967	0.803276641	2.434732
ENSLACG00000000968	1.260146127	2.700604
ENSLACG00000000969	0.760801741	4.557465
ENSLACG00000000970	0	0
ENSLACG00000000971	0.146438867	0
ENSLACG00000000972	2.054958194	3.352795
ENSLACG00000000973	0.394507557	4.823535
ENSLACG00000000974	0.078941644	0
ENSLACG00000000975	4.831238829	1.443495
ENSLACG00000000976	1.173332147	4.716107
ENSLACG00000000977	3.41631417	4.47176
ENSLACG00000000978	0.23461168	2.859502
ENSLACG00000000979	1.852002833	3.761221
ENSLACG00000000980	0	0
ENSLACG00000000981	0	0
ENSLACG00000000982	0	0
ENSLACG00000000983	0.120501644	0
ENSLACG00000000984	0.08251485	5.58351
ENSLACG00000000985	0.537930167	2.198456
ENSLACG00000000986	0.366309344	3.21345
ENSLACG00000000987	0	0
ENSLACG00000000988	2.659523424	3.364995
ENSLACG00000000989	2.332576188	5.251295
ENSLACG00000000990	0.962905812	4.021453
ENSLACG00000000991	1.929078941	3.153342
ENSLACG00000000992	0.849280334	0
ENSLACG00000000993	0.12868669	0
ENSLACG00000000994	1.957179138	3.354997
ENSLACG00000000995	0.302560041	2.089827
ENSLACG00000000996	1.714636778	3.077781
ENSLACG00000000997	0	0
ENSLACG00000000998	0.209608077	2.416432
ENSLACG00000000999	0.515786114	5.017753
ENSLACG00000001000	0	0
ENSLACG00000001001	1.723921101	3.77642
ENSLACG00000001002	1.179218023	0
ENSLACG00000001003	0	0
ENSLACG00000001004	1.43516291	4.802514
ENSLACG00000001005	1.551250217	3.044475
ENSLACG00000001006	0	0
ENSLACG00000001007	0.143473095	0
ENSLACG00000001008	0	0
ENSLACG00000001009	0	0
ENSLACG00000001010	0	0
ENSLACG00000001011	0.188079305	0
ENSLACG00000001012	0.109185085	0
ENSLACG00000001013	0	2.559054
ENSLACG00000001014	0.443565279	1.940445
ENSLACG00000001015	0.178509415	3.672312
ENSLACG00000001016	0	0
ENSLACG00000001017	0	0
ENSLACG00000001018	0.122153586	1.447812
ENSLACG00000001019	0	0
ENSLACG00000001020	2.729367867	2.448097
ENSLACG00000001021	0	0
ENSLACG00000001022	0.582134935	4.042621
ENSLACG00000001023	2.440662567	7.393845
ENSLACG00000001024	0	0
ENSLACG00000001025	0.076675929	0
ENSLACG00000001026	0.208210085	6.414024
ENSLACG00000001027	1.762378584	2.752629
ENSLACG00000001028	0.167477398	0
ENSLACG00000001029	4.309588764	7.083176
ENSLACG00000001030	2.335789073	2.360847
ENSLACG00000001031	0.054254888	0
ENSLACG00000001032	0.248627734	9.244095
ENSLACG00000001033	1.688189312	4.159242
ENSLACG00000001034	0.111491298	0
ENSLACG00000001035	0	0
ENSLACG00000001036	0	0
ENSLACG00000001037	0	2.043484
ENSLACG00000001038	1.662510872	1.879796
ENSLACG00000001039	0.743989685	0
ENSLACG00000001040	0.759980726	4.961535
ENSLACG00000001041	1.799903773	0
ENSLACG00000001042	0.210812757	0
ENSLACG00000001043	3.02098927	2.950862
ENSLACG00000001044	0.562478366	4.238328
ENSLACG00000001045	0.949656693	0
ENSLACG00000001046	0.127153446	0
ENSLACG00000001047	0.497820804	3.176067
ENSLACG00000001048	0.69178159	0
ENSLACG00000001049	0.330214177	1.740919
ENSLACG00000001050	0.204540158	0
ENSLACG00000001051	0.337405111	2.386965
ENSLACG00000001052	0	0
ENSLACG00000001053	0	0
ENSLACG00000001054	0.394630475	5.574192
ENSLACG00000001055	0.231597068	0
ENSLACG00000001056	0.451306396	3.619202
ENSLACG00000001057	0.523951306	0
ENSLACG00000001058	0.209801442	2.308917
ENSLACG00000001059	1.646462227	4.099211
ENSLACG00000001060	0.063619734	0
ENSLACG00000001061	0	0
ENSLACG00000001062	0	0
ENSLACG00000001063	1.109447486	0.8427456
ENSLACG00000001064	2.895709807	1.331384
ENSLACG00000001065	1.13299791	3.009793
ENSLACG00000001066	1.752727186	2.543315
ENSLACG00000001067	2.942919811	3.865582
ENSLACG00000001068	6.744578233	9.055383
ENSLACG00000001069	0.370964378	2.114004
ENSLACG00000001071	6.598070371	6.129555
ENSLACG00000001072	0	0
ENSLACG00000001073	0	0
ENSLACG00000001074	0.346522385	1.425287
ENSLACG00000001075	0	0
ENSLACG00000001076	2.834773905	4.121737
ENSLACG00000001077	0	0
ENSLACG00000001078	0.163125129	0
ENSLACG00000001079	0.035808985	0.9665338
ENSLACG00000001080	1.337728216	0
ENSLACG00000001081	1.510298633	0
ENSLACG00000001082	2.956671898	4.27362
ENSLACG00000001083	2.457547015	6.060715
ENSLACG00000001084	0	3.426183
ENSLACG00000001085	0	0
ENSLACG00000001086	0.208639612	0
ENSLACG00000001087	1.070314443	2.239052
ENSLACG00000001088	0.142883912	0
ENSLACG00000001089	2.561624299	4.275581
ENSLACG00000001090	1.783330924	3.030823
ENSLACG00000001091	1.054605403	0
ENSLACG00000001092	0	0
ENSLACG00000001093	1.228159902	3.105581
ENSLACG00000001094	1.799070723	5.024399
ENSLACG00000001095	0	0
ENSLACG00000001096	0	3.943387
ENSLACG00000001097	0.325275877	4.797122
ENSLACG00000001098	0	0
ENSLACG00000001099	1.58295576	3.53783
ENSLACG00000001100	0.178481369	2.570344
ENSLACG00000001101	0	0
ENSLACG00000001102	0	0
ENSLACG00000001103	2.731750214	4.577888
ENSLACG00000001104	0.640588539	0
ENSLACG00000001105	0.942424422	0
ENSLACG00000001106	1.128794891	9.535157
ENSLACG00000001107	0.063194214	0
ENSLACG00000001108	0	0
ENSLACG00000001109	3.261578954	4.213791
ENSLACG00000001110	0.614951961	0
ENSLACG00000001111	1.997411576	4.494697
ENSLACG00000001112	0.523916188	1.510261
ENSLACG00000001113	0	1.395205
ENSLACG00000001114	0.978675228	1.893164
ENSLACG00000001115	0	0
ENSLACG00000001116	0	0
ENSLACG00000001117	1.556179237	3.138187
ENSLACG00000001118	0.632380834	3.886609
ENSLACG00000001119	3.137103448	2.561162
ENSLACG00000001120	7.68887272	18.07193
ENSLACG00000001121	1.340368567	2.63901
ENSLACG00000001122	0	0
ENSLACG00000001123	0	0
ENSLACG00000001124	0.040065633	0
ENSLACG00000001125	0.113639163	0
ENSLACG00000001126	1.443999096	2.729266
ENSLACG00000001127	0	0
ENSLACG00000001128	2.472043208	4.622491
ENSLACG00000001129	1.307580073	0
ENSLACG00000001130	0	0
ENSLACG00000001131	0.194539715	0
ENSLACG00000001132	0	0
ENSLACG00000001133	1.322862659	2.728314
ENSLACG00000001134	0.103399073	2.642605
ENSLACG00000001135	0	0
ENSLACG00000001136	0.28519268	1.362565
ENSLACG00000001137	0	0
ENSLACG00000001138	0.10104208	0
ENSLACG00000001139	0	0
ENSLACG00000001140	0.58494615	2.351801
ENSLACG00000001141	0	0
ENSLACG00000001142	1.210582125	4.392194
ENSLACG00000001143	0.547267198	4.269445
ENSLACG00000001144	0	0
ENSLACG00000001145	0	5.167498
ENSLACG00000001146	1.439245993	3.322998
ENSLACG00000001147	0.451116666	0
ENSLACG00000001148	0.653854313	4.74192
ENSLACG00000001149	3.087698745	6.198753
ENSLACG00000001150	0.677427959	0
ENSLACG00000001151	0.927232775	3.098359
ENSLACG00000001152	0.158141811	2.610492
ENSLACG00000001153	2.127844551	4.93757
ENSLACG00000001154	0	0
ENSLACG00000001155	0.345993542	2.727152
ENSLACG00000001156	0	5.077393
ENSLACG00000001157	1.035989815	2.034677
ENSLACG00000001158	0	0
ENSLACG00000001159	0	0
ENSLACG00000001160	0.312115637	2.843421
ENSLACG00000001161	0.067316277	0
ENSLACG00000001162	0.101457121	2.566771
ENSLACG00000001163	0	0
ENSLACG00000001164	0.320133421	6.742963
ENSLACG00000001165	0	0
ENSLACG00000001166	0	0
ENSLACG00000001167	2.571572457	3.704153
ENSLACG00000001168	1.508448936	3.249888
ENSLACG00000001169	0	0
ENSLACG00000001170	1.801634646	4.377839
ENSLACG00000001171	0.53260921	2.288388
ENSLACG00000001172	0.137692373	0
ENSLACG00000001173	1.343322537	2.827177
ENSLACG00000001174	0.956423229	2.582908
ENSLACG00000001175	0	0
ENSLACG00000001176	0.473664323	0
ENSLACG00000001177	6.097667677	8.262259
ENSLACG00000001178	1.859719141	5.634524
ENSLACG00000001179	2.754194842	3.522357
ENSLACG00000001180	0.204849367	0
ENSLACG00000001181	0	0
ENSLACG00000001182	1.748031796	4.60646
ENSLACG00000001183	0.182783814	0
ENSLACG00000001184	4.834736494	4.742599
ENSLACG00000001185	0	0
ENSLACG00000001186	0	0
ENSLACG00000001187	0.792176022	3.023568
ENSLACG00000001188	5.864924021	3.427377
ENSLACG00000001189	0.339339234	3.331675
ENSLACG00000001190	0	0
ENSLACG00000001191	4.473663544	5.109716
ENSLACG00000001192	0.08511868	0
ENSLACG00000001193	0.131678243	0
ENSLACG00000001194	4.556852413	5.178978
ENSLACG00000001195	0.043844636	1.460066
ENSLACG00000001196	0	0
ENSLACG00000001197	1.549185152	2.034529
ENSLACG00000001198	2.061555025	5.083311
ENSLACG00000001199	0.817367847	4.106156
ENSLACG00000001200	0.410388868	4.245047
ENSLACG00000001201	0.220556558	0
ENSLACG00000001202	0	0
ENSLACG00000001203	0	0
ENSLACG00000001204	1.582936497	0.8966439
ENSLACG00000001205	0	0
ENSLACG00000001206	0.222340896	0
ENSLACG00000001207	0.050726521	0
ENSLACG00000001208	0.155124879	0
ENSLACG00000001209	0.099059506	0
ENSLACG00000001210	2.960443132	5.020176
ENSLACG00000001211	0.062504583	5.682587
ENSLACG00000001212	0	0
ENSLACG00000001213	2.008239463	3.977811
ENSLACG00000001214	0	0
ENSLACG00000001215	1.627849601	3.978122
ENSLACG00000001216	0.10688603	0
ENSLACG00000001217	0.057645599	0
ENSLACG00000001218	0.396602315	0
ENSLACG00000001219	1.684558894	0
ENSLACG00000001220	0	0
ENSLACG00000001221	1.481810408	5.720341
ENSLACG00000001222	1.733211149	2.120581
ENSLACG00000001223	0.136916359	5.979648
ENSLACG00000001224	0.136294957	2.779543
ENSLACG00000001225	2.012708109	3.448199
ENSLACG00000001226	0.119309824	5.544968
ENSLACG00000001227	0	0
ENSLACG00000001228	1.526409408	5.286371
ENSLACG00000001229	2.066709201	3.116135
ENSLACG00000001230	0	0
ENSLACG00000001231	0.709066493	0
ENSLACG00000001232	2.934405158	3.823495
ENSLACG00000001233	0.730446062	3.041861
ENSLACG00000001234	3.237996523	5.243079
ENSLACG00000001235	0	0
ENSLACG00000001236	0.125412264	0
ENSLACG00000001237	1.63282657	6.015237
ENSLACG00000001238	1.338459216	4.051786
ENSLACG00000001239	0.124868713	1.69562
ENSLACG00000001240	1.216037222	2.313931
ENSLACG00000001241	0.216741668	2.088935
ENSLACG00000001242	0	0
ENSLACG00000001243	0	1.788836
ENSLACG00000001244	0.217256778	2.995436
ENSLACG00000001245	0	0
ENSLACG00000001246	0	0
ENSLACG00000001247	0.938583147	1.63818
ENSLACG00000001248	0	0
ENSLACG00000001249	0	0
ENSLACG00000001250	0.982433997	3.052482
ENSLACG00000001251	0.266618654	1.910441
ENSLACG00000001252	0.373152279	5.963576
ENSLACG00000001253	0	0
ENSLACG00000001254	4.122415959	4.163789
ENSLACG00000001255	2.677645796	4.516036
ENSLACG00000001256	2.102574154	4.11772
ENSLACG00000001257	0	0
ENSLACG00000001258	0.189297029	2.165925
ENSLACG00000001259	2.649231456	2.538218
ENSLACG00000001260	0.054009074	0
ENSLACG00000001261	0.950370614	0
ENSLACG00000001262	0	0
ENSLACG00000001263	0.141893124	0
ENSLACG00000001264	0.150472332	0
ENSLACG00000001265	0.50579644	2.41115
ENSLACG00000001266	0	0
ENSLACG00000001267	3.159193212	2.403693
ENSLACG00000001268	2.532040115	3.368327
ENSLACG00000001269	2.036911204	0
ENSLACG00000001270	0	2.065814
ENSLACG00000001271	0	0
ENSLACG00000001272	3.376739072	2.250319
ENSLACG00000001273	0	0
ENSLACG00000001274	0.068705476	0
ENSLACG00000001275	0.624314299	4.116606
ENSLACG00000001276	0.488828604	1.710834
ENSLACG00000001277	0.061104281	1.050258
ENSLACG00000001278	0	4.239803
ENSLACG00000001279	0.06920047	1.164452
ENSLACG00000001280	1.135495469	4.572208
ENSLACG00000001281	0	0
ENSLACG00000001282	0	0
ENSLACG00000001283	1.117548771	2.757968
ENSLACG00000001284	0	0
ENSLACG00000001285	0.652797602	5.546648
ENSLACG00000001286	0	0
ENSLACG00000001287	0.17634703	0
ENSLACG00000001288	0.114552664	1.45134
ENSLACG00000001289	0.116802689	0
ENSLACG00000001290	0.134145878	0
ENSLACG00000001291	0.59313478	0
ENSLACG00000001292	1.287608816	3.725763
ENSLACG00000001293	0.901432668	0
ENSLACG00000001294	1.600424863	4.302663
ENSLACG00000001295	0	2.646149
ENSLACG00000001296	1.317605081	0
ENSLACG00000001297	0.132347309	0
ENSLACG00000001298	0	0
ENSLACG00000001299	0.380962122	3.505612
ENSLACG00000001300	0	0
ENSLACG00000001301	0	0
ENSLACG00000001302	1.126735624	3.115489
ENSLACG00000001303	1.893878615	3.4334
ENSLACG00000001304	0	0
ENSLACG00000001305	0.037969583	0
ENSLACG00000001306	0	0
ENSLACG00000001307	0	0
ENSLACG00000001308	0.362839037	2.515675
ENSLACG00000001309	0.052192864	0
ENSLACG00000001310	0.782977143	5.234869
ENSLACG00000001311	0	0
ENSLACG00000001312	2.55936161	4.85608
ENSLACG00000001313	0.260479777	0
ENSLACG00000001314	1.976847508	3.658988
ENSLACG00000001315	2.785893661	3.893848
ENSLACG00000001316	1.633235893	0
ENSLACG00000001317	1.777527026	1.781867
ENSLACG00000001318	0.862583107	2.784056
ENSLACG00000001319	3.212872786	2.127306
ENSLACG00000001320	0.1557052	2.810974
ENSLACG00000001321	0.097461261	3.947704
ENSLACG00000001322	0	0
ENSLACG00000001323	0	0
ENSLACG00000001324	1.267158221	0
ENSLACG00000001325	0.256081924	3.058171
ENSLACG00000001326	1.482729559	10.67699
ENSLACG00000001327	0	0
ENSLACG00000001328	0	0
ENSLACG00000001329	0.128312804	0
ENSLACG00000001330	1.151196401	3.029501
ENSLACG00000001331	0	0
ENSLACG00000001332	0.906970615	3.43903
ENSLACG00000001333	0.108717004	0
ENSLACG00000001334	1.877724621	4.113117
ENSLACG00000001335	1.5071705	2.275272
ENSLACG00000001336	2.324246085	0
ENSLACG00000001337	0.38511071	0
ENSLACG00000001338	0	0
ENSLACG00000001339	0.522512798	0
ENSLACG00000001340	0.05871603	0
ENSLACG00000001341	0.222682168	0
ENSLACG00000001342	1.071094702	0
ENSLACG00000001343	0	0
ENSLACG00000001344	0.754040017	1.515188
ENSLACG00000001345	1.284289065	0
ENSLACG00000001346	1.011366821	3.721318
ENSLACG00000001347	2.026980606	0
ENSLACG00000001348	0.380990927	0
ENSLACG00000001349	1.092070741	2.246074
ENSLACG00000001350	0.403360445	1.202938
ENSLACG00000001351	0	0
ENSLACG00000001352	0.18875032	0
ENSLACG00000001353	0	0
ENSLACG00000001354	0.697513186	3.266235
ENSLACG00000001355	2.545740089	5.043581
ENSLACG00000001356	0.367926788	1.543634
ENSLACG00000001357	1.448742405	2.790242
ENSLACG00000001358	0	0
ENSLACG00000001359	0	6.445836
ENSLACG00000001360	0	0
ENSLACG00000001361	0.790596068	4.346305
ENSLACG00000001362	0.254457386	0
ENSLACG00000001363	0.451023797	1.543852
