brain	kidney	liver	ovary	testis
ENSFDAG00000014443	4.265692	3.612775	2.51246425	4.232326	4.2594465
ENSFDAG00000014444	6.685674	5.61146375	4.6090275	5.555678	5.184051
ENSFDAG00000014445	2.164783	2.32490275	2.548933	2.500961	3.5430675
ENSFDAG00000014446	2.885215	2.13855025	1.827752	2.5271855	4.570956
ENSFDAG00000014447	4.971873	0.967015675	0.05369909	0.66162285	3.0432265
ENSFDAG00000014448	4.116589	4.93876275	3.73206175	4.2590075	3.549841
ENSFDAG00000014449	0.5365344	0.5147076	0.09505815	0.3833928	5.139698
ENSFDAG00000014450	5.49759	5.69715175	4.99524025	5.9640745	6.203011
ENSFDAG00000014451	5.540678	5.32343925	4.172906	5.527829	6.1133675
ENSFDAG00000014452	5.085917	4.48139925	3.50307625	5.4900185	4.074773
ENSFDAG00000014453	6.987821	5.32671325	4.808814	5.324446	5.6609715
ENSFDAG00000014454	0.5861489	0.78216515	6.95027925	1.351257	1.1596825
ENSFDAG00000014455	5.925727	7.70389575	6.0960345	6.2281955	4.9507965
ENSFDAG00000014456	2.296128	1.40420775	1.1344495	1.803928	5.5852005
ENSFDAG00000014457	0	0.103636	0	0.74612735	1.7915005
ENSFDAG00000014458	6.3928	6.7735955	2.650916	3.6277	2.3253665
ENSFDAG00000014459	3.304983	0	0.29317095	0	0.08979565
ENSFDAG00000014460	3.17126	3.7592315	2.890383	3.6174485	2.7886005
ENSFDAG00000014461	5.446739	5.802059	5.18391575	6.141442	6.7969505
ENSFDAG00000014462	4.852398	5.32014275	4.411831	5.61422	5.8490795
ENSFDAG00000014463	3.9239	2.23668025	1.661603	3.4945265	4.4646465
ENSFDAG00000014464	6.795066	3.588495	5.57713525	6.027225	3.8332475
ENSFDAG00000014465	1.060034	0.18680305	0.03421999	0.02301353	0.33479575
ENSFDAG00000014466	5.364702	4.665663	4.3061175	6.0300515	5.8888975
ENSFDAG00000014467	5.39483	5.710936	4.17062025	6.52232	5.8467545
ENSFDAG00000014469	3.061612	5.05388775	5.0723775	5.2828395	5.497009
ENSFDAG00000014470	5.671919	6.69916125	5.48669775	6.4350465	5.0374025
ENSFDAG00000014471	0	0.2512804	0.999382975	0	0.167692505
ENSFDAG00000014472	2.970366	2.77099375	0.1521692	2.5503105	2.053111
ENSFDAG00000014473	8.071259	5.5350185	1.83641985	4.1870875	3.656576
ENSFDAG00000014474	4.451666	3.77677775	1.3138397	2.9574785	2.2050365
ENSFDAG00000014475	4.548991	5.03753675	4.05330675	5.512843	4.700973
ENSFDAG00000014476	4.80759	4.66891575	3.8805165	5.5032235	5.0089505
ENSFDAG00000014477	1.631412	4.69766375	4.17021275	4.7612965	2.0831135
ENSFDAG00000014478	4.029037	4.645615	4.57977	4.549255	4.407124
ENSFDAG00000014479	1.204228	8.4090705	3.71652825	2.5310915	0.834445
ENSFDAG00000014480	0	0	0	0	0
ENSFDAG00000014481	2.404691	3.70571725	1.88196525	6.2328335	5.082296
ENSFDAG00000014482	0.2832497	0.72561195	0.00184786275	0.030801965	1.1764595
ENSFDAG00000014483	3.762927	9.1538095	9.53572325	5.148968	5.33395
ENSFDAG00000014484	2.737739	2.6136065	2.105149	2.381177	2.106147
ENSFDAG00000014485	2.03878	5.64240375	3.47859025	3.36104	3.615579
ENSFDAG00000014486	1.8885	0.526955375	0.43079605	1.164023	2.841583
ENSFDAG00000014487	4.431041	5.40362	4.59282275	5.5693855	4.6332615
ENSFDAG00000014488	7.226038	0.0459409875	0.0431338375	0.02256944	0.2547942
ENSFDAG00000014489	3.354248	3.29412325	2.5156115	3.781593	4.5698895
ENSFDAG00000014490	5.430971	5.9949885	4.6404215	5.7353265	6.7991925
ENSFDAG00000014491	5.813891	6.0215935	4.794623	5.75487	6.1291215
ENSFDAG00000014492	3.280787	5.250432	2.06842075	4.7729475	6.2326555
ENSFDAG00000014493	1.946405	3.28701425	5.445729	2.7050995	1.842976
ENSFDAG00000014494	4.289252	5.349316	4.232715	5.3239605	4.3987365
ENSFDAG00000014496	3.898189	3.83920925	3.518403	4.338699	4.1977055
ENSFDAG00000014497	7.172247	7.1999815	6.0286685	7.5525875	6.3994395
ENSFDAG00000014498	0.4185537	0.37716005	0.1520693375	0.455262	1.31169
ENSFDAG00000014499	2.935788	5.099709	0.665622375	2.1299125	2.635939
ENSFDAG00000014500	7.240563	6.6234965	5.4243295	6.9128955	5.888195
ENSFDAG00000014501	3.664961	3.858536	3.597689	4.8222735	5.1314345
ENSFDAG00000014502	4.961623	5.830954	1.51026775	5.958445	3.9751125
ENSFDAG00000014503	4.821277	3.669375	2.81547875	4.656793	3.2903585
ENSFDAG00000014504	2.763896	2.1609255	1.6858575	2.36583	2.2625875
ENSFDAG00000014505	2.208049	3.62547225	2.010417	3.185018	2.8538365
ENSFDAG00000014506	7.827775	3.99479225	0.749007775	4.152632	3.0088185
ENSFDAG00000014507	7.678995	2.1245455	0.0585548425	0.599756	4.693518
ENSFDAG00000014508	2.412367	3.930995	3.45191625	3.932339	2.9302585
ENSFDAG00000014509	6.544014	6.85399525	5.71006525	6.6793455	6.42555
ENSFDAG00000014510	3.675127	4.43600675	3.53277625	3.7110715	4.931664
ENSFDAG00000014511	7.582947	5.035676	4.200504	5.841801	5.1091935
ENSFDAG00000014512	4.419249	3.8347365	3.3631515	6.6318185	4.3900345
ENSFDAG00000014513	5.771938	5.6211745	5.076656	6.503255	5.366596
ENSFDAG00000014514	5.720226	7.0402995	6.56520575	7.4366115	7.6906935
ENSFDAG00000014515	0.04212353	0.2253123025	0	0.021837995	0.4016291
ENSFDAG00000014516	0.2124237	2.50189175	2.26420025	0.6980295	0.43351045
ENSFDAG00000014517	4.415211	3.574164	2.692723	4.6816465	4.103693
ENSFDAG00000014518	3.609377	3.55499125	2.3927475	3.846695	4.9720855
ENSFDAG00000014519	0.8140221	0.52408025	2.98173625	3.5133395	3.3652205
ENSFDAG00000014520	4.594608	4.8212165	3.9694025	4.8933725	5.389137
ENSFDAG00000014521	3.215528	1.6072955	4.60796025	2.610123	2.6446975
ENSFDAG00000014522	5.514108	2.5786985	4.3052075	2.4365095	3.1152635
ENSFDAG00000014523	2.059064	3.88551625	0.1595186175	4.6984975	1.3034445
ENSFDAG00000014525	6.695061	6.2414325	4.7655315	7.255794	5.629984
ENSFDAG00000014526	4.595593	4.983448	4.4092325	5.5553485	6.6206815
ENSFDAG00000014527	5.643213	4.41837525	3.183343	5.1566175	5.809734
ENSFDAG00000014528	5.84547	5.63068775	4.78516375	5.809907	6.5457205
ENSFDAG00000014529	0.3067347	0.317624825	0.026306355	0.4818401	0.2442399
ENSFDAG00000014530	1.712864	0.943871625	0.081912135	0.8802004	1.5620695
ENSFDAG00000014531	0	0	0	0.21060095	0.09156665
ENSFDAG00000014532	0.9362591	0.1166354175	0.0352280325	0.45542545	5.9732035
ENSFDAG00000014533	5.121082	4.471404	3.406448	5.240096	4.6045055
ENSFDAG00000014534	5.681646	4.8025525	3.8782065	5.075881	5.2779425
ENSFDAG00000014535	1.084785	5.4336325	6.2115085	0.7765632	1.24648585
ENSFDAG00000014536	0	0	0	0	0
ENSFDAG00000014537	5.243006	5.5177385	6.56255275	5.6853025	4.8917925
ENSFDAG00000014538	0.3574597	0.1243077575	0.364202225	0.67183785	0.7986256
ENSFDAG00000014539	6.219476	6.333354	5.82054425	7.2928205	6.2979225
ENSFDAG00000014540	0.09420972	0	0.015278595	0.2989944	0.2298111
ENSFDAG00000014541	5.040024	5.24066275	4.44770075	5.986577	6.4994665
ENSFDAG00000014542	5.530717	1.5986225	0.709672775	3.75903	2.9959765
ENSFDAG00000014543	0.2264728	3.4951545	0.491612875	0.3695668	1.2453265
ENSFDAG00000014544	5.046893	5.1545155	4.295984	2.7574965	2.876334
ENSFDAG00000014545	9.40064	8.7351245	7.95896075	8.389253	8.4875885
ENSFDAG00000014546	6.74616	6.09845025	5.469483	6.152655	6.549687
ENSFDAG00000014547	4.249574	4.6500855	3.47295025	4.527882	5.1147835
ENSFDAG00000014548	3.151075	1.946088	1.080795225	2.0316495	4.0817225
ENSFDAG00000014549	3.539639	3.477076	3.6104615	4.310696	4.978876
ENSFDAG00000014550	0.9965052	1.65029025	1.6858005	3.1375005	2.141595
ENSFDAG00000014551	0	0.0387715	0	0	0.64905475
ENSFDAG00000014553	3.221753	2.9537585	2.51692	3.2949285	3.5306505
ENSFDAG00000014554	4.034348	4.01430575	3.30762675	4.3649345	4.614746
ENSFDAG00000014555	2.396463	2.32757175	2.43921425	1.8990915	3.4328095
ENSFDAG00000014556	2.212831	3.28483325	2.59280625	4.731056	2.3857265
ENSFDAG00000014557	4.816917	4.38324575	3.38029675	4.8039655	4.6040875
ENSFDAG00000014558	0	0	0	0	2.092251
ENSFDAG00000014559	5.153842	4.30116775	3.785319	4.906243	5.220707
ENSFDAG00000014560	4.547715	0.764377775	0.122195485	0.17125775	1.2340525
ENSFDAG00000014561	6.590677	6.093137	5.717921	6.4965795	6.104555
ENSFDAG00000014562	3.844838	2.913307	1.023024875	1.5208345	0.5022988
ENSFDAG00000014563	4.774703	6.3633845	4.04024225	8.5868225	7.127898
ENSFDAG00000014564	6.328989	1.7977655	1.06713255	3.3445135	3.039025
ENSFDAG00000014565	0.7913332	6.8435095	1.147173675	2.8462055	0.729794
ENSFDAG00000014566	0.3805976	0.041418245	0.3651922825	0.21915903	0.07584894
ENSFDAG00000014567	1.964705	1.136531275	0.45131715	1.2031004	1.018895
ENSFDAG00000014568	2.594603	1.4983365	1.27656	2.1810155	4.125391
ENSFDAG00000014569	4.610705	3.5411875	3.03636325	4.403975	6.989776
ENSFDAG00000014570	4.402376	4.85925875	4.10344525	4.6461	4.3701215
ENSFDAG00000014571	0.4826191	0.1459404	0.084170125	1.16172415	2.0289655
ENSFDAG00000014572	0.08950805	4.52438675	0.0278937975	0.4362786	2.6996615
ENSFDAG00000014573	2.081425	2.25263575	2.11786225	3.0627405	1.08205655
ENSFDAG00000014574	3.174563	0	0	0	6.873279
ENSFDAG00000014575	2.52303	3.20563075	2.91821525	4.727369	2.9838155
ENSFDAG00000014576	8.69435	6.5330165	2.37001175	6.1327965	6.3874085
ENSFDAG00000014577	6.766078	6.9545735	8.12562	7.12781	4.9715055
ENSFDAG00000014579	5.081301	2.7755615	1.50477335	3.908545	4.7523385
ENSFDAG00000014580	5.22771	5.2788785	4.65584925	5.1404195	5.4025045
ENSFDAG00000014581	3.904108	0.385373875	0.1083636875	1.220419	3.637738
ENSFDAG00000014582	7.381647	0.03619695	0.025803525	0	1.2748605
ENSFDAG00000014583	0.1986664	0	0	0	0
ENSFDAG00000014584	0	0.382965875	0.58051715	0	0.1197363
ENSFDAG00000014585	0.2418024	0	0.040316825	0	6.280107
ENSFDAG00000014586	4.648777	0.04831682475	0.40054675	0.14709955	1.387785
ENSFDAG00000014587	0.8100087	0.304960825	0.040837	1.6307485	1.1586535
ENSFDAG00000014588	6.564275	4.29626675	0.90134655	5.006032	4.1641075
ENSFDAG00000014589	3.047819	4.06102375	1.4502882	3.5360425	4.952126
ENSFDAG00000014590	5.382754	5.585099	4.7017605	6.147377	6.114207
ENSFDAG00000014591	2.56289	3.13559	2.087389	2.9480885	3.721797
ENSFDAG00000014592	1.459463	2.841429	2.98568075	3.8777915	3.200201
ENSFDAG00000014593	0.6404284	0.920993925	0.8333462	0.74827175	1.2194205
ENSFDAG00000014594	0.5708826	0.29344405	0.1345041	0.19267205	4.76404
ENSFDAG00000014595	11.16791	11.183515	9.18519475	10.487905	9.100407
ENSFDAG00000014596	2.612445	3.7791855	2.8223265	2.172836	5.0347635
ENSFDAG00000014597	6.008821	5.777681	5.02318275	7.0030275	4.449212
ENSFDAG00000014598	0	0.200997875	0	0.90078245	1.1196001
ENSFDAG00000014599	1.627373	0.641387075	0.6399785	2.278915	0.62014565
ENSFDAG00000014600	2.896807	4.0959705	1.54734975	2.596904	3.538108
ENSFDAG00000014601	0	0	0	0	0.044539895
ENSFDAG00000014602	5.297639	4.985664	4.47808725	6.0107995	5.532388
ENSFDAG00000014603	1.366985	3.20158875	6.04829425	4.411161	2.4511535
ENSFDAG00000014604	4.964186	4.887397	4.23378475	5.322492	6.5069725
ENSFDAG00000014605	3.503438	2.70022875	2.4550805	3.1170045	3.0855065
ENSFDAG00000014606	5.318566	2.7334325	1.52849325	3.2393415	4.342497
ENSFDAG00000014607	5.888772	5.160469	4.41844625	5.771823	5.700243
ENSFDAG00000014608	3.78903	3.5811955	4.2687855	3.9735835	5.319369
ENSFDAG00000014609	0.3475886	1.01014015	0	0.13977725	1.14704605
ENSFDAG00000014610	0	0.946748925	5.05612175	0.1279272	0.57879375
ENSFDAG00000014612	4.744035	4.91141425	4.15800625	4.614524	6.0421915
ENSFDAG00000014613	0	0	0	0.1065517	0.0654757
ENSFDAG00000014614	7.942122	6.510135	6.322864	2.8094115	5.064506
ENSFDAG00000014615	3.048058	2.412888	2.04404675	3.1106635	4.835092
ENSFDAG00000014616	3.200256	3.78445375	3.79313975	5.5731295	4.6790215
ENSFDAG00000014617	3.006079	5.30390975	4.4518505	6.0460155	6.5486745
ENSFDAG00000014618	4.155992	4.9662085	4.8740775	5.242998	5.5114345
ENSFDAG00000014619	3.117349	3.54149225	3.930245	3.9737985	4.5078575
ENSFDAG00000014620	2.84549	3.842489	4.8262985	3.547921	6.817951
ENSFDAG00000014621	6.786753	6.5249855	6.2231445	7.2541995	6.9076895
ENSFDAG00000014622	0.8385492	0.366252275	0.26670216	1.76278	5.491825
ENSFDAG00000014623	6.171521	5.0529305	3.86760375	5.846996	6.2939065
ENSFDAG00000014624	2.312964	2.00252775	1.192278	2.383127	2.3696505
ENSFDAG00000014625	2.792491	2.25541725	1.158449825	3.1541605	5.205515
ENSFDAG00000014626	0.1674556	0.17925515	0.62789825	0.65575415	0.22117136
ENSFDAG00000014627	6.527749	5.705835	3.253809	5.7552795	5.4209895
ENSFDAG00000014628	4.800703	4.337467	3.64806025	4.680798	4.5766995
ENSFDAG00000014629	5.680158	4.73650975	4.47419775	4.8606095	5.962547
ENSFDAG00000014630	2.867345	3.281285	2.43807925	4.7228885	5.29627
ENSFDAG00000014631	6.945502	5.08297	1.716489	5.5563475	4.304751
ENSFDAG00000014632	0	4.2374875e-05	0.665904425	0	1.7670105e-06
ENSFDAG00000014633	0.5529997	0.0799976125	0.0492243875	2.562014	0.4344528
ENSFDAG00000014634	4.464004	4.06925275	0.415780625	3.186484	2.771763
ENSFDAG00000014635	4.373934	3.95071	3.1577465	4.9146645	5.3641735
ENSFDAG00000014636	4.588393	5.3054205	4.10232325	5.067054	5.6521365
ENSFDAG00000014638	3.948512	1.9284465	1.4759295	3.4641065	7.313872
ENSFDAG00000014639	4.494819	5.3927185	4.5790925	5.9160465	4.078557
ENSFDAG00000014640	5.034744	5.48039525	5.439417	9.086421	7.55463
ENSFDAG00000014641	4.671865	6.1217005	4.8440915	6.5948625	4.5030875
ENSFDAG00000014642	4.168979	3.99965825	2.9625745	4.258984	4.565748
ENSFDAG00000014643	3.305006	2.894273	2.55776775	3.1885975	3.9916675
ENSFDAG00000014644	2.971685	2.29800125	1.78604975	4.477379	3.0089715
ENSFDAG00000014645	4.685066	1.8717085	0.958031825	3.135463	2.6332435
ENSFDAG00000014646	0	0	0	0	4.568759
ENSFDAG00000014647	0.330649	0	0	0	0.02274707
ENSFDAG00000014648	3.255759	2.9032595	2.68040925	3.775883	4.9970755
ENSFDAG00000014649	3.665768	3.4061825	3.101633	4.3679365	5.0644485
ENSFDAG00000014650	4.328987	2.38681875	1.450779	4.1432225	3.684088
ENSFDAG00000014651	1.882913	1.050941625	1.839255	1.131072	1.0173167
ENSFDAG00000014652	1.959893	10.76756925	10.495825	0.0524045	0.56455805
ENSFDAG00000014653	0.5910338	1.06765295	0.0658393075	0.1549457	0.076663495
ENSFDAG00000014654	4.47837	4.202713	3.50690475	4.7223705	6.0076875
ENSFDAG00000014655	8.733314	5.61847025	0.357571775	1.1311965	3.668534
ENSFDAG00000014656	0.2546497	0	0	1.4428707	3.081679
ENSFDAG00000014657	2.383455	5.4759875	2.3934875	3.452498	3.2351305
ENSFDAG00000014658	5.470382	6.137211	5.67081625	5.324866	3.7458915
ENSFDAG00000014659	6.441161	5.08117375	7.40250375	7.2091855	5.694126
ENSFDAG00000014660	4.505511	2.18839425	1.6047325	2.9370815	4.7130985
ENSFDAG00000014661	1.107996	0.0956826	0.0574802825	0.48303495	6.0855535
ENSFDAG00000014662	5.724608	5.4017875	4.50677775	5.7424095	6.925177
ENSFDAG00000014663	4.868623	4.694997	3.5457035	4.7921845	4.858458
ENSFDAG00000014664	1.848261	1.666383	0.301725425	1.22822	5.7779485
ENSFDAG00000014665	5.300494	5.3849235	4.2728695	4.988033	5.2268315
ENSFDAG00000014666	0.8642071	4.251106	1.5329225	1.3574068	0.763035
ENSFDAG00000014668	6.428559	6.87344425	6.2304105	6.974845	5.53302
ENSFDAG00000014669	5.458051	4.991062	4.947527	5.5950185	4.1117535
ENSFDAG00000014670	0	0	0	0	0
ENSFDAG00000014671	0	0	0	0	0
ENSFDAG00000014672	0	0	0	0	0
ENSFDAG00000014673	6.365465	6.5904285	6.01402225	7.095957	7.5313285
ENSFDAG00000014674	3.630324	2.66593275	2.22718025	4.052471	3.6154275
ENSFDAG00000014675	1.34686	0.366035225	0.0890258025	1.544054	2.7559655
ENSFDAG00000014676	6.817508	6.18838575	5.1419645	6.4889645	6.2885945
ENSFDAG00000014677	5.953698	5.566326	4.76540625	5.7738415	4.914583
ENSFDAG00000014678	2.743121	1.38676925	1.18562925	1.2376775	2.59994
ENSFDAG00000014679	1.659591	1.14137915	0.650393875	3.2057045	4.885393
ENSFDAG00000014680	6.994052	6.4535735	5.57367875	5.976499	7.2928845
ENSFDAG00000014681	0.4363666	0.393451225	0.3205795	0.09479139	1.90318
ENSFDAG00000014682	5.263872	5.1690385	3.5879885	4.7294895	6.471493
ENSFDAG00000014683	0.5898593	1.103130475	6.49026575	1.638669	1.498259
ENSFDAG00000014684	0.2446375	2.102143	0.1833458	0.3235258	1.4500329
ENSFDAG00000014685	1.883574	2.24977975	1.221567175	1.4769535	2.031886
ENSFDAG00000014686	0.774817	2.24935875	6.671309	4.362601	2.434436
ENSFDAG00000014687	3.600888	4.29295225	3.55211525	4.2242395	4.023969
ENSFDAG00000014688	2.330332	1.92561725	1.24297165	3.4501405	1.5362545
ENSFDAG00000014689	3.628027	5.20821675	6.1071225	4.855842	2.7610965
ENSFDAG00000014690	5.545359	4.6615865	3.420812	5.365713	5.541156
ENSFDAG00000014691	0	0	0.2732878	0	0
ENSFDAG00000014692	6.307203	5.374071	4.57959875	6.055157	6.652032
ENSFDAG00000014693	4.232876	4.57674925	3.9125375	4.3962195	5.378124
ENSFDAG00000014695	0	0	0.053360475	0	0
ENSFDAG00000014696	4.262937	3.58926625	2.53410075	3.5634385	4.26067
ENSFDAG00000014697	3.095989	2.03125325	0.005028605	0.43534245	2.042565
ENSFDAG00000014698	1.804467	4.069656	0.997069975	1.6560111	4.4304795
ENSFDAG00000014699	3.395059	3.2407635	3.064081	3.650957	5.24083
ENSFDAG00000014700	4.661919	3.676709	2.81060075	4.113798	4.085372
ENSFDAG00000014701	0	0	0.0132684825	0	0.26266575
ENSFDAG00000014702	4.679232	3.862751	2.62433775	3.7047635	3.279566
ENSFDAG00000014703	3.965904	5.303347	3.99751425	5.1510005	5.2659375
ENSFDAG00000014704	4.026977	3.78286775	2.367974	4.4462795	2.8073345
ENSFDAG00000014705	5.317721	6.940923	4.3138735	5.1045945	5.592121
ENSFDAG00000014706	0.1335229	0.047371455	0.039901035	0	0.03186108
ENSFDAG00000014707	5.825536	5.1179245	3.652833	5.846721	2.296869
ENSFDAG00000014708	3.207285	0.181816125	0.261390925	0.4338466	1.9314645
ENSFDAG00000014709	5.670583	4.18760275	2.5155335	4.2596965	4.044678
ENSFDAG00000014710	4.054137	5.8009635	5.226614	5.2152985	5.393199
ENSFDAG00000014711	4.73694	6.4881665	5.57881425	5.703072	4.9161715
ENSFDAG00000014712	3.287492	5.432334	5.05665475	6.2371115	4.376727
ENSFDAG00000014713	2.693772	2.046532	2.70059225	2.862365	4.755575
ENSFDAG00000014714	3.65502	6.843243	0.0957081825	0.7524286	0.77272055
ENSFDAG00000014715	2.752935	0.53700385	0.1608202	0.2909634	5.486842
ENSFDAG00000014716	4.808859	4.49782325	3.67152675	5.384693	6.3021905
ENSFDAG00000014717	7.240438	8.1080095	7.10429875	8.518939	7.6049675
ENSFDAG00000014718	3.550223	2.71403575	2.03018075	3.748099	3.681365
ENSFDAG00000014719	2.418263	4.13859375	4.04971975	2.969034	2.4184165
ENSFDAG00000014720	0.1569764	0.104265825	0.4306048675	0.58131425	0
ENSFDAG00000014721	3.228118	1.437348525	0.830076775	2.9464055	2.0370915
ENSFDAG00000014722	2.898721	2.45645625	1.55843	2.2111505	3.345034
ENSFDAG00000014723	5.170073	0.372814825	0.445415075	0.28300465	0.2066062
ENSFDAG00000014724	5.715116	3.17443375	2.76138375	3.6553605	4.540753
ENSFDAG00000014725	4.647234	0.200532275	0.1007610925	1.10494605	0.2445655
ENSFDAG00000014726	1.233514	2.00784775	0.99373775	1.2608505	0.71843305
ENSFDAG00000014727	0.5730119	1.830053	1.69334525	1.5749195	0.40477455
ENSFDAG00000014729	2.838907	3.5921635	3.36477425	4.45386	3.8356055
ENSFDAG00000014730	5.877361	5.1048635	4.84793025	5.281328	3.8653915
ENSFDAG00000014731	1.925946	0.320184225	0.042528035	0.37531405	0.16651825
ENSFDAG00000014732	0	0	0	0	0
ENSFDAG00000014733	3.67957	3.22700125	2.6959485	2.2269305	3.7931175
ENSFDAG00000014734	1.023454	1.57070525	3.33040675	3.235239	1.0335399
ENSFDAG00000014735	0.2680559	0.7050153	0.694983425	0.82074305	2.088376
ENSFDAG00000014736	6.114017	5.1888505	3.5665075	5.07959	5.287799
ENSFDAG00000014737	6.075768	5.329776	4.67627225	4.8199875	7.7233625
ENSFDAG00000014738	3.800755	5.7357205	3.881253	4.8384145	4.1111695
ENSFDAG00000014739	0	0.124241375	0	0	0
ENSFDAG00000014740	1.69582	0	0	0	0.085967245
ENSFDAG00000014741	1.907502	0.987358925	0.93901065	2.405794	4.7294935
ENSFDAG00000014742	4.933588	4.58476825	3.27571725	4.608769	5.356151
ENSFDAG00000014743	1.141956	5.315116	5.56030925	1.8365215	2.033662
ENSFDAG00000014744	3.033604	3.59778925	2.8571755	3.943851	4.359277
ENSFDAG00000014745	7.218881	3.41320275	2.644329	5.2516515	7.238542
ENSFDAG00000014746	4.90286	0.77667985	0.3837421	1.3045075	2.6404695
ENSFDAG00000014747	4.584698	3.7971815	2.60233425	3.718739	5.067748
ENSFDAG00000014748	0	0	0	0.11358095	4.6255215
ENSFDAG00000014749	0.1256691	0.812320775	8.4149015	0.038742785	0.250686295
ENSFDAG00000014750	7.440446	7.54821525	7.06470575	4.222557	2.0768525
ENSFDAG00000014751	3.222007	3.27555225	2.2971865	3.0088735	5.061488
ENSFDAG00000014752	0	0	0	0	0.38425815
ENSFDAG00000014753	6.394852	6.99855425	6.3906745	6.744693	7.2452295
ENSFDAG00000014754	0	0	0	0	0.1875659
ENSFDAG00000014755	4.838967	5.95993075	6.492457	6.9013435	7.0726485
ENSFDAG00000014756	3.35488	2.95182225	3.47232225	3.75364	3.7961225
ENSFDAG00000014758	0.9331352	1.524807	1.982089	2.6907775	2.140727
ENSFDAG00000014759	0.1312963	0.913804075	0.13790601	0.72599845	0.2190661
ENSFDAG00000014760	2.505302	1.314556725	0.5932134	1.35584265	1.03776305
ENSFDAG00000014761	3.215447	4.03154025	3.092058	3.4767425	3.8737005
ENSFDAG00000014762	2.887527	1.274912625	0.86812155	2.6513835	3.737684
ENSFDAG00000014763	4.269452	5.899613	4.397999	5.1436835	5.2251875
ENSFDAG00000014764	1.193363	0.256794075	0.07499725	1.08689935	0.2388064
ENSFDAG00000014765	6.239243	4.29490625	3.38161325	4.093642	3.187043
ENSFDAG00000014766	5.568941	5.32118775	3.1363695	4.92991	3.7692255
ENSFDAG00000014767	4.389243	4.72038375	4.120045	5.3154075	5.3611185
ENSFDAG00000014768	8.462617	0.573605875	1.01441275	2.001164	3.2273505
ENSFDAG00000014769	2.934086	4.472394	3.2975775	5.347773	3.1564915
ENSFDAG00000014770	5.082775	4.93562725	4.73991325	4.244117	4.3057695
ENSFDAG00000014771	2.359198	0.7883274	0.433032125	1.739186	4.498474
ENSFDAG00000014772	3.91892	6.6317545	2.963887	7.964196	5.9593455
ENSFDAG00000014773	8.109125	5.70628275	4.497295	6.7269735	6.843591
ENSFDAG00000014774	1.046868	0.03989405	0.29780735	0.10145395	0.2328844
ENSFDAG00000014775	4.041839	3.35527575	2.6764035	4.0193945	4.692478
ENSFDAG00000014776	3.933289	0.0197021525	0	0.125814625	0.33432535
ENSFDAG00000014777	5.517628	4.7667645	3.69923175	4.917822	4.674039
