brain	heart	liver
ENSMGAG00000001108	2.2211067788	1.370565685	1.0139953195
ENSMGAG00000001109	3.8506377425	2.663638136	1.62529982014286
ENSMGAG00000001111	7.5501700533	2.4364454049	1.12875849635714
ENSMGAG00000001112	3.5973787498	2.0932596972	2.20776586442857
ENSMGAG00000001113	2.8115576698	2.6220954384	2.65957126828571
ENSMGAG00000001114	1.9514772901	2.3306695853	2.51894579514286
ENSMGAG00000001115	1.3581403701	1.5246865452	0.429631950857143
ENSMGAG00000001116	3.5780275505	3.1926196829	3.14479985
ENSMGAG00000001117	3.8994435225	2.2278201412	2.5592131855
ENSMGAG00000001118	0.1047164451	0.3286598723	10.8014113451429
ENSMGAG00000001119	4.2719310132	4.6332783507	3.6129660415
ENSMGAG00000001120	4.9459692338	6.5304470959	3.55619145421429
ENSMGAG00000001121	3.0089929971	2.0992348057	1.36358457442857
ENSMGAG00000001122	0.2454935105	1.9474155483	1.79345947657143
ENSMGAG00000001123	3.1035079346	2.2692419639	1.16979949357143
ENSMGAG00000001124	1.9033209421	0.0785500304	0.409728452857143
ENSMGAG00000001125	3.2817875062	2.3335207729	2.73783428385714
ENSMGAG00000001126	3.5471224323	2.4526442947	2.11415257628571
ENSMGAG00000001127	4.6840069738	4.0024734397	2.70623954321429
ENSMGAG00000001128	1.3240714476	6.8552118121	1.53992542264286
ENSMGAG00000001129	8.7484733858	7.334946233	7.12508060228571
ENSMGAG00000001130	2.6106118787	1.921357502	2.03427093907143
ENSMGAG00000001131	5.6811183597	4.5644855458	4.60308700471429
ENSMGAG00000001132	5.3130826107	4.6031608944	3.71156309728571
ENSMGAG00000001133	10.0922715625	11.1860504805	9.33888732521429
ENSMGAG00000001134	4.0766521718	2.2634304994	2.43028414428571
ENSMGAG00000001135	3.980820275	3.4491349907	4.01723082785714
ENSMGAG00000001137	0.0490150096	0.009744481	0.0283966610714286
ENSMGAG00000001138	7.2576699958	6.1124091836	5.32791949471429
ENSMGAG00000001139	4.8228960943	3.4470384281	4.23821807885714
ENSMGAG00000001140	6.0025308685	4.6274328001	5.13678477571429
ENSMGAG00000001141	7.1935341986	2.2901369123	3.76105397278571
ENSMGAG00000001142	0.443374091	0	0.01934878
ENSMGAG00000001143	3.6770677013	1.3167449659	0.948119807071429
ENSMGAG00000001145	2.0046474032	3.3531355306	2.27952969371429
ENSMGAG00000001146	6.0392558313	2.4356463715	4.72259505421429
ENSMGAG00000001147	2.9819824789	2.0701847359	1.931156982
ENSMGAG00000001148	3.8421158405	2.5055841132	2.38224729128571
ENSMGAG00000001149	7.0561273771	7.9084336915	7.19955470128571
ENSMGAG00000001150	5.9397528949	3.4178728846	2.67228705264286
ENSMGAG00000001151	4.4525524199	3.7994804514	2.56245295907143
ENSMGAG00000001152	1.7736089796	0.1522699	0.876702143785714
ENSMGAG00000001153	4.1553304333	2.3582801141	2.64229828357143
ENSMGAG00000001154	2.7301769754	0.7120849011	3.93373995685714
ENSMGAG00000001155	4.8853792532	4.46946328	6.82894303707143
ENSMGAG00000001156	3.4637725154	1.0160839503	1.78806647171429
ENSMGAG00000001157	0.5763801674	1.5032150907	0.573032408285714
ENSMGAG00000001158	3.0896019836	2.3805042752	1.01600636157143
ENSMGAG00000001160	5.9251760158	5.0016446678	4.35979053457143
ENSMGAG00000001161	0.114012563	0.0190507405	0.0694398215
ENSMGAG00000001162	3.758130933	2.1693345781	2.32385529571429
ENSMGAG00000001163	2.4231062009	0.9704887603	1.020414582
ENSMGAG00000001164	6.4097792995	4.1459859312	3.99215810992857
ENSMGAG00000001165	7.299373797	5.3319096431	7.14475845771429
ENSMGAG00000001166	3.6110748874	3.3518512316	3.12619396885714
ENSMGAG00000001167	2.9132760518	2.6778252774	1.45975664757143
ENSMGAG00000001168	0.4728043194	0.6892744292	2.22142985871429
ENSMGAG00000001169	5.8562117974	0.0919831355	0.114849090071429
ENSMGAG00000001170	3.8838797524	2.3722258532	3.29294599842857
ENSMGAG00000001171	6.2488140746	2.0464667524	0.5161896645
ENSMGAG00000001172	4.9998554636	0.5122154072	0.110564113357143
ENSMGAG00000001173	2.5441892333	2.6568815763	2.08939410442857
ENSMGAG00000001174	3.5913625594	3.3183515049	3.61859225778571
ENSMGAG00000001175	0.7825238477	1.2900474717	0.281196119857143
ENSMGAG00000001176	3.3709164655	3.3307966767	6.94174959064286
ENSMGAG00000001177	6.819003876	6.7417294079	6.60925554271429
ENSMGAG00000001178	5.5518243866	4.1928264189	5.2987122045
ENSMGAG00000001179	5.8008835335	3.810968433	3.72181402678571
ENSMGAG00000001180	2.2876494949	1.9619728364	1.58266314557143
ENSMGAG00000001181	6.9741039748	6.2167739312	5.70931114057143
ENSMGAG00000001182	1.749075457	0.9280207239	0.257246289928571
ENSMGAG00000001183	4.3356803657	2.8015483015	3.46419115292857
ENSMGAG00000001184	5.454151259	12.8485439226	0.471811125714286
ENSMGAG00000001185	4.6287573277	2.5786835977	2.37108631792857
ENSMGAG00000001186	0.113612942	0.1239596252	0.0146629390714286
ENSMGAG00000001187	0.3644808681	0.0115987313	4.61672759707143
ENSMGAG00000001189	3.9056619434	1.029611657	0.360768280571429
ENSMGAG00000001190	4.8654284192	0.036080482	0.0168280742857143
ENSMGAG00000001191	3.4530153036	1.7668940318	1.91649394978571
ENSMGAG00000001192	3.7004881004	2.3584212225	2.23018364828571
ENSMGAG00000001193	3.2527706404	1.8642204086	1.73954334614286
ENSMGAG00000001194	5.1563101961	0.6166459	0.0740809772857143
ENSMGAG00000001195	0.1175843377	0	0
ENSMGAG00000001196	6.3907998448	5.0606494089	5.013958506
ENSMGAG00000001197	0	0	0
ENSMGAG00000001200	0.3036572305	0	0
ENSMGAG00000001202	5.3367984372	4.782340205	4.33846597521429
ENSMGAG00000001204	4.539635509	3.8229752697	2.60408591657143
ENSMGAG00000001206	0	0	0
ENSMGAG00000001207	1.7683839295	3.4768976176	2.0674613445
ENSMGAG00000001208	3.0400704883	2.122463338	3.44016807057143
ENSMGAG00000001209	4.7528804715	4.107094827	4.63075185221429
ENSMGAG00000001210	2.0703815435	0.7141697087	0.0965786889285714
ENSMGAG00000001211	3.0804275408	2.615503521	1.63865355292857
ENSMGAG00000001212	0	0	0
ENSMGAG00000001213	7.3306834604	7.3436343287	7.75192973864286
ENSMGAG00000001214	0.089262457	0.0235756961	0.0185402665
ENSMGAG00000001215	1.1323218811	1.9261667683	1.9577254845
ENSMGAG00000001216	5.5307323421	3.8975709634	3.14106209707143
ENSMGAG00000001218	0	0.0109582814	0
ENSMGAG00000001219	0.9351916427	0.9960841641	0.894654095428571
ENSMGAG00000001220	3.6943380615	3.0372371888	4.70156828114286
ENSMGAG00000001221	2.4428782528	1.5400614265	0.188218855642857
ENSMGAG00000001222	3.7721157996	3.1949691165	4.15877011385714
ENSMGAG00000001223	5.1779104372	3.5388382666	3.7346216195
ENSMGAG00000001224	0.0491761362	0.2813291463	10.9473098415
ENSMGAG00000001227	4.0257540326	2.0290369989	3.767020581
ENSMGAG00000001228	2.5371419137	1.8031916349	1.36890216321429
ENSMGAG00000001229	4.0372155821	1.5217933373	0.302237636214286
ENSMGAG00000001230	3.3205568377	2.7210858283	2.20341368385714
ENSMGAG00000001234	0.3875968326	0.5050796602	0.401844247857143
ENSMGAG00000001235	2.6937393498	3.3764720514	2.88224346478571
ENSMGAG00000001236	3.9267274378	2.7670585904	2.76089095828571
ENSMGAG00000001238	6.4754911876	5.2434994007	4.07501650721429
ENSMGAG00000001239	2.8883072211	2.1469078444	3.76581658964286
ENSMGAG00000001240	7.7958004693	7.2587695197	6.83727366378571
ENSMGAG00000001242	4.6564245842	2.8778972052	2.26308680671429
ENSMGAG00000001243	0.01309704	0.0536604803	0.0126633170714286
ENSMGAG00000001244	0.029190173	0	0.0125277167857143
ENSMGAG00000001245	4.4517442002	3.6010068816	3.79085779457143
ENSMGAG00000001246	5.5659930358	7.6756304312	8.30904936621429
ENSMGAG00000001247	0.008981	0.314230086	0.00643093307142857
ENSMGAG00000001248	5.637990919	5.1240749425	4.12049174157143
ENSMGAG00000001249	2.7029515879	3.2042371643	2.61261217121429
ENSMGAG00000001250	1.1560715291	0.8629780168	2.18006207092857
ENSMGAG00000001251	4.1706468709	2.5222181059	2.03833692092857
ENSMGAG00000001252	3.8434537118	3.2168805263	3.09280680621429
ENSMGAG00000001253	5.8497836566	0.2481189614	0.274133084142857
ENSMGAG00000001254	1.2791892589	1.7971224425	0.439755797071429
ENSMGAG00000001255	4.6358678845	3.1769910201	4.31225188114286
ENSMGAG00000001256	2.6552541999	3.3685664031	2.70001190557143
ENSMGAG00000001257	1.4131096486	1.1035208201	0.728816311928571
ENSMGAG00000001258	3.937970294	3.3296414947	3.506527197
ENSMGAG00000001259	2.0362407951	1.646755087	0.991620694785714
ENSMGAG00000001260	1.0666845814	4.4346570166	4.69522567585714
ENSMGAG00000001261	2.0616247272	2.5139296452	1.59265130207143
ENSMGAG00000001262	0.7140653703	2.5175234707	2.63072389314286
ENSMGAG00000001264	3.604063833	2.6538881785	2.68037955907143
ENSMGAG00000001265	0.3910248301	0.8980713533	2.24740779678571
ENSMGAG00000001266	3.1131683751	3.7401060769	1.9260770625
ENSMGAG00000001267	2.2702866756	1.40920132	2.13343918942857
ENSMGAG00000001268	0.080186911	0.03996028	0.0143617857142857
ENSMGAG00000001269	5.6809247839	5.0017801351	3.65336132757143
ENSMGAG00000001270	5.1327730646	3.5682206261	3.99922819242857
ENSMGAG00000001271	1.3168006594	1.1703344939	2.272452711
ENSMGAG00000001272	2.459674876	1.7625795424	2.02013129164286
ENSMGAG00000001273	1.2311196005	0.3338346946	0.351916400714286
ENSMGAG00000001274	0.7370522011	0.0173939045	0.0404032283571429
ENSMGAG00000001275	3.7711430879	3.0218785965	2.93964768921429
ENSMGAG00000001276	1.5145192802	2.1211097791	1.82535039571429
ENSMGAG00000001277	0	0.009662201	2.5796769315
ENSMGAG00000001278	3.1252316911	2.2957213379	1.92541349221429
ENSMGAG00000001279	6.2741252723	3.6197796999	3.68311753207143
ENSMGAG00000001280	7.7273436586	7.0190027207	4.11011698314286
ENSMGAG00000001281	6.6139122323	4.690350344	4.91762331442857
ENSMGAG00000001282	1.6575784092	2.5224299107	0.735767080071429
ENSMGAG00000001283	8.2091481175	8.2050776185	9.060852042
ENSMGAG00000001284	1.0335030486	0.0846459535	1.03223552078571
ENSMGAG00000001285	2.5682958793	2.1597822378	1.14679560114286
ENSMGAG00000001287	0.6807314465	0.4326042343	1.51855335321429
ENSMGAG00000001288	1.4990306505	2.78179888	1.68428966421429
ENSMGAG00000001289	5.6996743298	4.9578231677	6.18480715957143
ENSMGAG00000001290	4.2249248366	2.4448660292	1.88617339314286
ENSMGAG00000001291	2.2441621823	1.0719839276	6.45944180428571
ENSMGAG00000001292	4.2865365635	3.9293059313	2.81805812671429
ENSMGAG00000001293	3.6202015611	1.8998973955	2.08341123578571
ENSMGAG00000001294	7.3240163759	6.257309086	5.69190907742857
ENSMGAG00000001295	5.5762040123	2.8877025711	4.16528260621429
ENSMGAG00000001296	0.034731302	0.1089667834	6.97899257878571
ENSMGAG00000001297	5.6427577033	3.6302013794	3.03401660092857
ENSMGAG00000001298	1.8816368703	0.6462860527	0.96705761
ENSMGAG00000001299	1.8003588852	0.8960479376	1.63332245164286
ENSMGAG00000001300	3.6072205198	5.9638888176	2.95910017842857
ENSMGAG00000001301	0.4610240555	0.3887144684	4.03469196757143
ENSMGAG00000001302	3.8354571965	1.8574651714	1.457909019
ENSMGAG00000001303	0.6168000902	0.001637551	0.001183168
ENSMGAG00000001304	5.1842356569	2.8427884259	7.24202489142857
ENSMGAG00000001305	4.081609573	2.2633416575	2.81978412207143
ENSMGAG00000001306	4.9865617721	3.0548744521	3.23187718228571
ENSMGAG00000001307	3.0843750648	0.1061973721	4.36265430228571
ENSMGAG00000001308	3.8827811175	1.9496819968	1.78987521864286
ENSMGAG00000001309	0.500939509	0.8646927775	1.46915786435714
ENSMGAG00000001310	6.4586099065	4.9569699376	3.63868459007143
ENSMGAG00000001311	4.8102852493	3.7993229644	3.88814186764286
ENSMGAG00000001313	2.0769593456	0.5183743377	0.0699203051428571
ENSMGAG00000001314	0.4733853161	2.4990205363	1.5200758455
ENSMGAG00000001315	0.7759599139	1.1592931827	0.735724723
ENSMGAG00000001316	1.8179741609	2.9018332431	0.771837442571429
ENSMGAG00000001317	3.702639414	0.8657828077	0.379172905357143
ENSMGAG00000001318	0.2036741564	0.225538974	0.733129910214286
ENSMGAG00000001319	7.591778338	3.1033517773	2.68487591514286
ENSMGAG00000001320	3.3699530251	2.1248200919	2.10247526435714
ENSMGAG00000001321	7.1483217565	7.4535882487	5.897705437
ENSMGAG00000001322	4.7978445394	3.682275877	3.30337744764286
ENSMGAG00000001323	6.5720082435	4.9539334182	3.93252573414286
ENSMGAG00000001324	5.8572049838	4.4963986043	4.81561426478571
ENSMGAG00000001327	2.655378051	2.3884501291	2.21566630842857
ENSMGAG00000001328	0.4210126351	0.3652751837	0.467848364071429
ENSMGAG00000001329	3.7744562515	2.8388456199	2.62794713564286
ENSMGAG00000001330	6.0142064343	4.4049085457	4.20164603442857
ENSMGAG00000001331	7.8244075332	5.6537127314	5.28496361528571
ENSMGAG00000001332	2.1614911168	2.4258356125	2.4967598875
ENSMGAG00000001333	0.095331316	0.0559897156	5.50312729157143
ENSMGAG00000001335	5.6270593049	5.8008170017	8.06425740535714
ENSMGAG00000001336	3.0118552993	2.4868850039	0.740073921214286
ENSMGAG00000001337	0.3094250661	0.1414971792	0.411728575428571
ENSMGAG00000001338	2.852726711	1.410671404	3.67974280592857
ENSMGAG00000001339	4.3908824616	3.3897347732	2.72116397121429
ENSMGAG00000001340	4.7285766186	0.2564717974	0.00977800642857143
ENSMGAG00000001342	9.7150807289	9.6824567578	9.62888890385714
ENSMGAG00000001343	6.9995969181	6.83705207	6.21576210014286
ENSMGAG00000001344	0.9795999159	0.4536093144	0.352594834928571
ENSMGAG00000001345	8.5251511379	9.6226103181	11.0030796294286
ENSMGAG00000001346	3.7470762504	1.6588263484	1.60747956957143
ENSMGAG00000001347	8.0789316148	5.4140367404	5.74567973628571
ENSMGAG00000001348	8.1554920226	3.6360131248	3.22905370978571
ENSMGAG00000001349	2.5589955196	3.3611652167	3.53312693535714
ENSMGAG00000001350	0	0	0.047790148
ENSMGAG00000001351	4.4172705777	3.6371636215	3.39658225835714
ENSMGAG00000001352	1.2240757648	0.785473401	13.187822771
ENSMGAG00000001353	5.1306793158	4.1646057012	4.02453381285714
ENSMGAG00000001354	6.5414122083	6.8081830815	3.85590634964286
ENSMGAG00000001355	0.1045040356	0.1002533136	6.08168382735714
ENSMGAG00000001356	4.9414937091	3.094359107	3.42260065271429
ENSMGAG00000001357	0.6891636665	0.2159874135	0.297171275571429
ENSMGAG00000001358	3.5993053374	3.2359521999	4.17867350892857
ENSMGAG00000001359	10.3287733779	10.3988978922	10.0221006581429
ENSMGAG00000001360	5.1285776291	6.0491193204	4.90800210107143
ENSMGAG00000001361	2.2792937599	3.0931698887	2.00623086042857
ENSMGAG00000001362	4.6328694308	3.4658105224	3.37092889135714
ENSMGAG00000001364	5.0626566583	3.9085097528	3.58088400385714
ENSMGAG00000001365	7.5816509888	4.1036386492	3.61786266492857
ENSMGAG00000001366	0.6670641566	0.4545617822	0.0408450372142857
ENSMGAG00000001367	6.8114102573	1.3471012517	0.628247077142857
ENSMGAG00000001368	4.6686255234	5.2856828755	4.69395824185714
ENSMGAG00000001369	4.8067789929	3.4688785875	2.02295071592857
ENSMGAG00000001370	2.8490869598	2.7047651229	2.19978218871429
ENSMGAG00000001371	3.4796439916	1.5424667023	2.19263207428571
ENSMGAG00000001372	4.1655901138	2.6808891218	1.64697762421429
ENSMGAG00000001373	4.5635392337	1.3888579294	0.972473437785714
ENSMGAG00000001374	5.0325748277	2.616848689	2.46996276957143
ENSMGAG00000001375	6.3299915578	4.8934381395	4.23422663692857
ENSMGAG00000001376	5.6575209136	4.0693241436	3.43506815235714
ENSMGAG00000001377	0.65352707	1.0741058962	2.68111547685714
ENSMGAG00000001378	2.9717136408	1.4589125692	1.09190239335714
ENSMGAG00000001380	4.6045074015	6.3582279018	5.18649480914286
ENSMGAG00000001382	3.1790488849	2.7028742435	1.46327514628571
ENSMGAG00000001383	4.2308682954	3.0092742194	3.19752968485714
ENSMGAG00000001384	3.0158580634	2.207886216	2.36039567392857
ENSMGAG00000001385	0.089848533	0.0899519055	0.0986972911428571
ENSMGAG00000001386	2.9040243416	1.8204452458	1.39072153992857
ENSMGAG00000001387	3.833004364	1.5874327947	0.7087398955
ENSMGAG00000001388	6.0047945591	1.9876403707	1.07634190064286
ENSMGAG00000001389	0.3302685684	0.3500823119	0.874780150785714
ENSMGAG00000001391	0.188896701	0.6729056899	12.4868868348571
ENSMGAG00000001392	2.8470119404	2.5697385784	0.610127154642857
ENSMGAG00000001393	3.493964584	2.6486506864	2.45850708335714
ENSMGAG00000001394	3.37708764	3.0505460251	3.09985514635714
ENSMGAG00000001395	5.29271171	3.1319213983	2.89028383542857
ENSMGAG00000001396	1.5895318453	6.1031036776	0.410483730642857
ENSMGAG00000001397	0.1508406024	0.072780503	0.0898497912857143
ENSMGAG00000001398	5.6472083044	3.0285009565	3.40912716521429
ENSMGAG00000001399	6.5247056753	5.9712332826	5.54012101007143
ENSMGAG00000001400	3.1697160083	4.1872139061	5.111379996
ENSMGAG00000001401	0.054551276	0	0
ENSMGAG00000001402	0.189314694	0.9379291735	13.104952958
ENSMGAG00000001404	2.6767738329	1.9093551839	0.980108333214286
ENSMGAG00000001405	3.0599055359	0.1781219163	0.0987168140714286
ENSMGAG00000001406	3.9051710652	3.885582082	3.85086143628571
ENSMGAG00000001408	1.9847835576	3.8861490514	1.93134354442857
ENSMGAG00000001409	0.0880306325	0.0145914788	0.0713744845714286
ENSMGAG00000001410	4.2589203396	2.4509310638	2.3341182105
ENSMGAG00000001411	3.8103072914	2.5671457696	3.71294982371429
ENSMGAG00000001413	7.3603144656	6.7706038181	7.14817652892857
ENSMGAG00000001414	9.4400807307	10.0662328876	9.31126973278571
ENSMGAG00000001415	1.9218919065	0.1571192147	0.856783490357143
ENSMGAG00000001416	6.1583903955	1.7957020703	1.13564333385714
ENSMGAG00000001417	0.3804003853	0.2560526038	1.36041036614286
ENSMGAG00000001418	4.5992658597	4.4981292776	5.50839079278571
ENSMGAG00000001420	2.9689789081	4.930394693	2.4755578925
ENSMGAG00000001422	4.1515043973	3.7002194702	3.440469876
ENSMGAG00000001424	2.6933420475	4.3193552223	2.42009575228571
ENSMGAG00000001425	5.1660704043	3.8990283819	1.62080933607143
ENSMGAG00000001426	5.1107566985	3.6455517697	4.57241069121429
ENSMGAG00000001427	6.8914102513	0.1819779489	0.0688867769285714
ENSMGAG00000001428	4.7378623569	3.0339488959	4.05784887792857
ENSMGAG00000001429	6.3276095335	3.9227929	4.86856140107143
ENSMGAG00000001430	0.042108046	0.1641138971	5.19377963535714
ENSMGAG00000001433	4.2688417038	2.0249901868	2.63789119592857
ENSMGAG00000001434	0	0	0
ENSMGAG00000001435	5.2269203472	5.6547240928	4.57044943242857
ENSMGAG00000001436	5.6876184837	4.1643520293	4.12847663942857
ENSMGAG00000001437	1.2335135055	0.1930698362	0.611701539428571
ENSMGAG00000001438	7.2087867508	7.3415132577	6.78329067671429
ENSMGAG00000001439	3.7798767624	2.7870757212	2.28266951328571
ENSMGAG00000001442	0	0.0120949732	0
ENSMGAG00000001444	5.3808895829	4.542985261	5.07100153014286
ENSMGAG00000001445	3.8822174556	2.8389295286	3.04220228907143
ENSMGAG00000001446	7.1722770869	4.8387125003	2.708511921
ENSMGAG00000001448	2.3923932021	0.3162740412	0.923069630785714
ENSMGAG00000001449	0.084301651	0	0
ENSMGAG00000001450	5.0698818416	5.0828464587	3.54551117085714
ENSMGAG00000001451	1.2078226372	1.8295772934	5.71077410178571
ENSMGAG00000001453	7.053476874	6.6763476751	6.66913661607143
ENSMGAG00000001454	3.6590601751	0.9059110425	0.0864686812857143
ENSMGAG00000001455	5.6377005669	3.4225069798	2.64734724092857
ENSMGAG00000001456	2.6640122421	3.7541186813	2.48407532085714
ENSMGAG00000001457	0.9093186134	0.0401144562	0.212332737
ENSMGAG00000001458	7.7612085763	3.6361467406	2.66263997292857
ENSMGAG00000001459	2.7104660107	1.1606476119	0.816216116857143
ENSMGAG00000001460	5.5789001265	3.8709222003	3.06855427464286
ENSMGAG00000001461	3.4563591715	0.1850869359	0.0616423934285714
ENSMGAG00000001463	3.2016382756	0.1523367618	1.76973288057143
ENSMGAG00000001464	5.2039707313	2.3157822465	1.29628869642857
ENSMGAG00000001465	5.3661122914	2.9930219535	3.21487230371429
ENSMGAG00000001466	4.6503715962	2.9595719598	2.55696106542857
ENSMGAG00000001467	4.2501801353	4.3318214105	2.36673617007143
ENSMGAG00000001468	5.5160497983	5.0514496742	5.1493093595
ENSMGAG00000001469	5.9180855874	5.5530333075	4.77935442957143
ENSMGAG00000001470	0.310191796	0.4247627572	6.1077837125
ENSMGAG00000001471	3.6531151048	2.2617230463	2.00723426092857
ENSMGAG00000001473	3.9023786737	1.4437365739	0.900346873714286
ENSMGAG00000001474	4.8310180404	4.5251884791	4.30402387357143
ENSMGAG00000001475	7.2381977619	3.0745027202	2.45673551157143
ENSMGAG00000001476	5.0361389907	4.2731065075	3.83603265021429
ENSMGAG00000001477	3.2994342403	1.8426373038	2.49646336871429
